projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
文藻外語大學 傳播藝術系112級《蛹生》畢業製作募資計畫,玉魄劇組,1100,100,https://www.zeczec.com/projects/yupro8216,"迷失的三個人在機緣巧合下相遇,在相處後了解到彼此的心結及黑暗面,在其 中一方淪陷的時候,彼此扶持陪伴。透過對於彼此心境的探索及了解,以及對彼此的 信任建立起自己的信心。,zeczec",43 天,2022/12/01 00:00 – 2023/01/30 23:59,2022/12/01 00:00:00,2023/01/30 23:59:00,
頂級防割黑科技 重磅回歸｜KORIN 全防割防盜單肩包 ClickSling X,桃子良品,317496,3280,https://www.zeczec.com/projects/korin-clicksling-x,"一日遊的隨行最佳容量／最舒適順手的單肩背負／最安心安全的全包防割《防割防盜單肩包 ClickSling X》,zeczec",13 天,2022/11/15 12:00 – 2023/01/01 02:00,2022/11/15 12:00:00,2023/01/01 02:00:00,
法國 AGiM 壓炸鍋｜可壓力、可氣炸，10機一體，挑戰最全能料理家電！,法國AGiM,414720,4680,https://www.zeczec.com/projects/agim-airfryer-pressurecooker,"創新壓力與氣炸的結合，一機可取代壓力鍋、氣炸鍋、烤箱等10種家電，節省廚房50%的空間；減油同時更能鎖住食物水分，微電腦智能觸控設計，一鍵完成多種料理，輕鬆滿足全家人所需！,zeczec",30 天,2022/12/06 12:00 – 2023/01/18 02:00,2022/12/06 12:00:00,2023/01/18 02:00:00,
通過美國最高軍武級防護規格 | Wetop C300Pro 環境淨化器，主動清淨，即時淨化空氣及物體表面，專為呼吸安全打造,WETOP 數緯環境科技,3371320,58000,https://www.zeczec.com/projects/wetop-c300pro,"今年我們再度推出一台以 「即時呼吸安全防護」 的環境淨化器，不僅能夠淨化空氣、還可以淨化物體表面，提供最高規格的美國軍武級安全防護，同時又兼顧安全、安靜需求，以24小時不間斷使用標準，打造可固定...,zeczec",27 天,2022/11/15 21:00 – 2023/01/15 02:00,2022/11/15 21:00:00,2023/01/15 02:00:00,
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,21050142,890,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",18 天,2022/10/24 12:00 – 2023/01/05 23:59,2022/10/24 12:00:00,2023/01/05 23:59:00,
Oladance 開放式無限耳機｜舒適通透＋劇院級立體環繞，配備 16.5 mm 超大單體的無重力音響！,Oladance.taiwan,19304202,5180,https://www.zeczec.com/projects/oladance,"【十年經驗 · 精心研發】打造最適合耳朵的工學耳機，零擠壓、零堵塞，自在享受細膩而有層次的震撼音質。16 小時長時續航，從早到晚貼身陪伴一整天。,zeczec",4 天,2022/11/22 12:00 – 2022/12/23 02:00,2022/11/22 12:00:00,2022/12/23 02:00:00,
BRITA 全球首發【 Model ONE｜智能瞬熱 UVC 滅菌開飲機 】安心生飲，「淨」乎苛求！德國淨水專家，專為台灣「健康」飲水而生！,BRITA,20754099,13888,https://www.zeczec.com/projects/brita-model-one,"56 年德國淨水專家匠心巨獻，超越 RO 純水唯一首選，用健康溫芯好水打造生活儀式感！,zeczec",25 天,2022/12/01 20:50 – 2023/01/13 02:00,2022/12/01 20:50:00,2023/01/13 02:00:00,
《 PopuPiano 七彩智慧鋼琴 》從基礎初學到專業創作，帶你實現「彈鋼琴、自彈自唱」的夢想！,PopuMusic 台灣,5278959,8800,https://www.zeczec.com/projects/popupiano,"琴鍵七彩 LED 燈｜APP 遊戲化教學｜一鍵產生和弦 + 節奏打擊｜音色/調式 變換、疊加錄製｜支援 GarageBand 等 MIDI 軟體 ➢ 不論初心者或玩家都能快速上手！,zeczec",26 天,2022/12/13 12:00 – 2023/01/13 23:59,2022/12/13 12:00:00,2023/01/13 23:59:00,✅
霍曼Homerunpet 智能寵物餵食器｜不在家也能準時放飯，毛孩專屬健康飲食守護者,霍曼Homerunpet,3511321,1990,https://www.zeczec.com/projects/homerunpet-feeder,"餵養儲糧，一機搞定！毛孩餵食旗艦機種，不在家也能準時放飯，上班、外出也不用擔心毛孩在家會餓肚子。霍曼最強餵食器，放飯就是輕鬆又寫意～,zeczec",31 天,2022/12/13 12:00 – 2023/01/19 02:00,2022/12/13 12:00:00,2023/01/19 02:00:00,✅
美國 OASIS 濾淨飲水機｜1 秒瞬熱 X 急速製冷 X UVC 抑菌，每刻都能享受純淨好水！,OASIS ,1117900,9390,https://www.zeczec.com/projects/oasis-curve,"美國百年飲水機領導品牌，滿足安心生飲等級！半導體急速製冷 X 1 秒瞬熱，冰熱飲一鍵智控隨時即飲！過流式 5 層過濾淨化濾芯與 UVC 抑菌，讓每杯都是純淨新鮮水。,zeczec",19 天,2022/12/08 12:00 – 2023/01/06 23:59,2022/12/08 12:00:00,2023/01/06 23:59:00,
 MOFT 磁吸行動電源｜1 秒吸上、立即充電，行動電源 × 支架 × 卡夾 完美 3 in 1,MOFT,2052792,1699,https://www.zeczec.com/projects/moft-battery-pack,"首創可拆式支架電源組合！磁吸式無線充電，電源僅 120g、1.2 cm 極輕薄，直立橫放三角度輕鬆切換，內建卡夾可收納二張卡片，滿足你出國旅遊、日常攜帶的救急所需！,zeczec",43 天,2022/12/15 12:00 – 2023/01/31 02:00,2022/12/15 12:00:00,2023/01/31 02:00:00,✅
【 Airmate｜智慧WIFI石墨烯電暖器 】智慧恆溫Ｘ遠端遙控，石墨烯傳導黑科技，極速打造溫暖空間！,Airmate艾美特,658870,4780,https://www.zeczec.com/projects/airmate-wifi,"Airmate艾美特 - 精緻生活小家電的台灣第一品牌 專注於與空氣改良有關的家用電器產品，「為人類創造優質生活」提供消費者更優質的產品。,zeczec",24 天,2022/12/07 12:00 – 2023/01/12 02:00,2022/12/07 12:00:00,2023/01/12 02:00:00,
ISHIKEN 多功能靴型睡袋｜日本製造，高科技人造羽絨超輕量保暖＋可機洗設計，滿足台灣四季使用 ,ISHIKEN株式會社,251100,6950,https://www.zeczec.com/projects/ishiken,"戶外生活也能睡得像在家一樣！日本職人手工製造的 ISHIKEN 多功能睡袋，使用人工科技羽絨，打造超輕保暖的睡眠體驗，更適用於台灣多變氣候，為每次旅途留下美好回憶。,zeczec",52 天,2022/12/13 21:00 – 2023/02/09 02:00,2022/12/13 21:00:00,2023/02/09 02:00:00,✅
【 🇯🇵 KOIZUMI｜Monster 日系暴風級負離子吹風機 】雙渦輪業界領先大風量，頭皮護理模式搭載，在家也能吹出髮廊級秀髮！,可易家電,2803734,3490,https://www.zeczec.com/projects/monster,"日本市佔前三，口碑超好評，2022 最新款式全新登台！雙渦輪超大風量 Ｘ 20 種組合模式，省去煩人的吹髮時間，還能開啟頭皮護理模式，從根本照顧秀髮！,zeczec",9 天,2022/10/26 20:00 – 2022/12/28 02:00,2022/10/26 20:00:00,2022/12/28 02:00:00,
【Dibea X9 濕拖無線吸塵器】吸地 ‧ 除蟎 ‧ 濕拖 ‧ 拋光 ４合１｜旗艦高規格 ✦ 清潔神管家｜A-BUBU 阿噗噗國際,阿噗噗國際有限公司,1614259,7999,https://www.zeczec.com/projects/dibea-x9,"以最划算的價格，打造最高品質與功能的打掃工具，減輕使用者各方面的負擔，讓這台【X9 濕拖吸塵器】成為各家中最給力的清潔神管家。,zeczec",12 天,2022/12/01 12:00 – 2022/12/31 02:00,2022/12/01 12:00:00,2022/12/31 02:00:00,
🔥倒數1天🔥【太空暖被】無縫保暖，告別濕冷棉被！速暖/恆溫/抗菌/100％無動物毛，全件可機洗！,KK select,1662066,4290,https://www.zeczec.com/projects/fairynova,"擁有各大棉被優勢的太空暖被，升溫快x高恆溫x高透氣x重量輕x抗菌x親膚x可機洗，選用NASA太空裝材+高恆溫石墨烯打造，濕冷寒冬只需這一件就夠！,zeczec", 40 小時,2022/11/22 12:00 – 2022/12/21 02:00,2022/11/22 12:00:00,2022/12/21 02:00:00,
Haier海爾．雙動力智慧洗地機 ▋▋一推即淨，真有兩把刷子！,Haier Smart Home｜海爾台灣 智慧家電,857139,16999,https://www.zeczec.com/projects/haier-X9,"Haier海爾．雙動力智慧洗地機～真有兩把刷子！雙刷吸拖洗一推就乾淨，雙動力強勁高效率，雙通道乾濕分離清潔好得力～還能自製電解水，洗滾刷、洗管道一鍵就搞定！,zeczec",13 天,2022/11/30 12:00 – 2022/12/31 23:59,2022/11/30 12:00:00,2022/12/31 23:59:00,
iPhone 錄音機 Magmo ｜最簡單小巧的通話錄音機｜美國熱銷破千萬！｜使用壓電傳感器有效阻斷周圍噪音｜快速、方便地錄製通話的最佳選擇,MUNE Taiwan,1322927,2699,https://www.zeczec.com/projects/buzz-magmo,"不需另裝app、網路或藍芽連線，簡單磁吸安裝，輕鬆隨開即錄，協助您輕鬆錄下所有重要通話內容。,zeczec",18 天,2022/10/26 20:00 – 2023/01/05 23:59,2022/10/26 20:00:00,2023/01/05 23:59:00,
旅遊解瘋【Kincase 王者包】Tripper 大旅行家 40L旅用大容量後背包｜內建OKOBAN全球失物招領 唯一標識碼,桃子良品,511305,4380,https://www.zeczec.com/projects/kincase-tripper,"​迎接全球旅遊逐步解封，熱愛旅行的你，是否已經做好隨時能出發的準備了呢？引頸盼望自由自在飛行的同時，我們為您帶來 Kincase 王者包系列 ──《Tripper 大旅行家》,zeczec",44 天,2022/10/25 12:00 – 2023/02/01 02:00,2022/10/25 12:00:00,2023/02/01 02:00:00,
【LC全自動兒童馬桶】寶寶輕鬆戒尿布 | 一鍵打包自動換袋 |人體偵測會自動翻蓋| 適合0-6歲兒童使用 👍👍👍,LC全自動兒童馬桶-穩學科技,481210,3800,https://www.zeczec.com/projects/lctoilet,"台灣總代理合作研發，2023全自動兒童馬桶，搶先超早鳥上市!!,zeczec",47 天,2022/11/30 20:00 – 2023/02/03 23:59,2022/11/30 20:00:00,2023/02/03 23:59:00,
【 Zikko / 充電式頸掛耳機套 / AirPods 專用 / AirPods 全系列支援 】使用AirPods，不用再害Pods !,Zikko TW official,379473,1099,https://www.zeczec.com/projects/zikko-air-pods,"長效續航充電、完整保護、避免遺失、直覺使用，AirPods 遇到的所有使用痛點，幫你一次解決。,zeczec",13 天,2022/10/26 20:00 – 2022/12/31 23:59,2022/10/26 20:00:00,2022/12/31 23:59:00,
微醺HAKKA冬季饗宴｜東海徐咖啡「按靓ㄟ陽光冰滴」 x Bonbons「 刺波仔提拉米蘇」．聯名聖誕禮物,嘣嘣史法式甜食工作室有限公司,24622,650,https://www.zeczec.com/projects/winter-feast-hakka,"以苗栗草莓（刺波仔）酒製作出「微醺提拉米蘇」，特選延長發酵豆以時間萃取「陽光冰滴」，近似紅棗、草莓露跟酸柑茶的香氣！一場最道地的微醺冬季饗宴，就在此刻即將發生！,zeczec",15 天,2022/12/06 12:00 – 2023/01/03 02:00,2022/12/06 12:00:00,2023/01/03 02:00:00,✅
ARpedia 兒童互動英文繪本｜將「學習」與「娛樂」融合， 一步一步啟發孩子的語言思考能力。,AR PEDIA,459450,3800,https://www.zeczec.com/projects/arpedia,"「Into the Curiosity Q」為包含10種不同主題的AR兒童英文繪本，搭配長頸鹿SPOTTY 讓圖書中的角色們活起來，還有多種卡牌提供不同互動模式，從此學英文變成最期待的時刻！,zeczec",22 天,2022/12/07 20:00 – 2023/01/09 23:59,2022/12/07 20:00:00,2023/01/09 23:59:00,
3D木質世界地圖｜踏上環遊世界的夢想 將每個美好回憶變成精彩故事,質木模型,382376,3380,https://www.zeczec.com/projects/ewa-3d-world-map,"讓你簡單動手DIY組裝，透過板塊層次堆疊呈現3D立體美感，圖釘標記記錄旅行足跡。更是居家擺飾，用3D木質世界地圖打造溫潤質感的室內風格。,zeczec",24 天,2022/12/06 21:00 – 2023/01/12 02:00,2022/12/06 21:00:00,2023/01/12 02:00:00,
百樂水活氧廚房食材淨泡機｜業界第一 99.999% 殺菌力，通過 SGS 多項認證、歐盟認可，農藥/致病菌/異味一次擊殺！全球破千家五星餐飲集團、牙醫診所唯一指名。,嘉儀企業股份有限公司,211200,8800,https://www.zeczec.com/projects/biolux,"業界超霸殺菌力 99.999%，通過 SGS 及歐盟的高安全性，每秒50千兆活氧分子，有效降解農藥，生鮮食材／廚房用具／食器抹布皆安全殺菌無殘留！守護全家，長輩與小孩也能安心用。,zeczec",28 天,2022/12/15 12:00 – 2023/01/15 23:59,2022/12/15 12:00:00,2023/01/15 23:59:00,✅
一款實現躺感自由、支撐且透氣的三折床墊｜AlizzZ愛麗絲-特仕版,Annahome,841340,7390,https://www.zeczec.com/projects/alizzz,"棉床本舖的AlizzZ愛麗絲床墊，推出POE特仕版囉！ 全新材料兼具支撐與透氣，床墊內材輕鬆更換，三折機能好實用，10晚安心睡，台灣製造工廠新鮮直送,zeczec",13 天,2022/11/20 20:00 – 2022/12/31 23:59,2022/11/20 20:00:00,2022/12/31 23:59:00,
【客製化Laptop】隨時展現個性化，自定義專屬筆記型電腦,喜傑獅,239700,47900,https://www.zeczec.com/projects/cjscope,"預購客製化最高的筆記型電腦，從零組件到外觀打造專屬於自己、單位、品牌的客製化筆記型電腦。,zeczec",7 天,2022/11/09 12:00 – 2022/12/26 02:00,2022/11/09 12:00:00,2022/12/26 02:00:00,
韓國 BellRock 【Color9 露營炊具組】八合一全新設計，霧面色系質感大升級,BellRock Taiwan,633979,2680,https://www.zeczec.com/projects/bellrock-color9,"我們把碗盤鍋具全部併在一起了！【Color9 露營炊具八件組】全新打造大地色系，鍋具不再只有鋼鐵色，露營感性 up up ! 採高品質不鏽鋼金屬製成，1.7kg 輕巧無負擔～,zeczec",8 天,2022/11/23 20:00 – 2022/12/27 02:00,2022/11/23 20:00:00,2022/12/27 02:00:00,
『凜』極薄工藝真皮皮夾，依照結構力學設計，讓一公分的厚度解放您的口袋，堅持手工的日本女性職人，真皮牛皮細膩呈現,庸碌上班族的嚴選新創日貨-JAPAN SELECT,58422,3150,https://www.zeczec.com/projects/Japanselect-wallet,"將日本少有的女性職人工藝，結合結構力學，手工製成的極具機能性及輕薄性的皮夾讓台灣的大家認識，希望大家多多支持讓我們繼續推出後續商品。,zeczec",32 天,2022/12/15 12:00 – 2023/01/19 23:59,2022/12/15 12:00:00,2023/01/19 23:59:00,✅
【 SOAS 你的專屬健康按摩師｜真人手感按摩儀 】如同真人指壓的按摩儀，躺下就輕鬆按摩！,soas TW,204960,1280,https://www.zeczec.com/projects/soas,"我們是專業物理治療師團隊， 研發了高品質又便利使用的 【SOAS 你的專屬按摩師】 健康放鬆的生活並不奢侈，每天只要15分鐘，自主按摩不求人！,zeczec",27 天,2022/11/24 12:00 – 2023/01/15 02:00,2022/11/24 12:00:00,2023/01/15 02:00:00,
海外狂銷！Chiline泫音 SP1頸掛式藍牙運動耳機｜醫用級矽膠 x Type-C快充 x 按鍵操控，戴起來舒適又穩固！,Chiline泫音,261768,888,https://www.zeczec.com/projects/sp1,"專業耳機製造商 Chiline，首款運動藍牙耳機！採用醫用級的矽膠，使用上舒適親膚又耐用；支援Type-C快充，充電10分鐘即可使用3小時；內建按鍵和麥克風，控制音樂和通話超直覺，什麼環境都能安心動！,zeczec",4 天,2022/10/20 12:00 – 2022/12/22 23:59,2022/10/20 12:00:00,2022/12/22 23:59:00,
【Jolly兔年成家方案】嬰幼兒防嗆澡盆新亮相，底部特殊止滑設計，解放父母雙手 !,Jolly Factory,965500,9900,https://www.zeczec.com/projects/jolly_rabbitbaby,"為慶祝澡盆新品上市，結合自動收折推車、成長型汽座、百寶袋揹巾，推出超值組合優惠~!! 通通帶回家，萬元有找~!,zeczec",13 天,2022/11/30 12:00 – 2022/12/31 23:59,2022/11/30 12:00:00,2022/12/31 23:59:00,
【miffy米飛 超萌兔公仔】2023兔年最有創意米飛之旅，與你一起兔年大吃四方 流動好好運！,我適文創,910452,1780,https://www.zeczec.com/projects/miffy112,"來自荷蘭的國際級萌兔—miffy米飛，全球首次與台灣創意合體，展開一場全所未有的可愛旅程！台灣經典小吃x米飛盒玩公仔，流體米飛創意公仔，一起玩兔合體創造新年度的跳躍奔放！,zeczec",8 天,2022/11/07 12:00 – 2022/12/26 23:59,2022/11/07 12:00:00,2022/12/26 23:59:00,
【好農產，好過年】第三彈 南投水里『鮮烘無毒冬菇』、第二彈 雲林北港『鮮烘黑金剛花生』【尋農高手】,尋農高手,13530,880,https://www.zeczec.com/projects/SBF-Mushrooms3Peanuts2,"鮮烘即送的美味，南投水里無毒乾香菇，新鮮烘製不囤菇，32年在地專業老菇園。位在雲林北港今年已86歲的花生阿公，自年輕起就開始種植花生，對於花生的栽培經驗非常豐富，多年來堅守著對花生與土地的情誼，...,zeczec",16 天,2022/12/13 12:00 – 2023/01/03 23:59,2022/12/13 12:00:00,2023/01/03 23:59:00,✅
OEC智能美學感應式垃圾桶｜美學與實用兼具，打開生活儀式感,Oec智能美學家居生活,146620,2580,https://www.zeczec.com/projects/oechome-ls40,"不僅要美，也能兼具實用，讓享受生活成為日常。,zeczec", 38 小時,2022/11/21 13:00 – 2022/12/20 23:59,2022/11/21 13:00:00,2022/12/20 23:59:00,
【 行云 心靈漫遊卡 】讓靈魂重新找到力量,櫻花樹創意有限公司,99000,3680,https://www.zeczec.com/projects/dreamholic,"行云心靈牌卡是第一套圖字分離、 可擴充的宇宙心靈資料庫，透過心靈漫遊卡帶領使用者前往不同的想像與引導,zeczec",5 天,2022/11/14 19:00 – 2022/12/24 02:00,2022/11/14 19:00:00,2022/12/24 02:00:00,
Volcano | 個人火爐,Bao Studio,250440,1680,https://www.zeczec.com/projects/volcano,"小火山樣式設計的個人火爐，舒服的弧度讓這團火捧在手上觸感極佳，時刻微微溫暖,zeczec",8 天,2022/10/18 11:00 – 2022/12/27 02:00,2022/10/18 11:00:00,2022/12/27 02:00:00,
【YOGASANA Sea You There-與海的約定】 榮獲2022國際設計大獎-我的微奢華X超極簡 雙面設計瑜珈鋪巾 兩種心情隨選使用,YOGASANA,36810,1390,https://www.zeczec.com/projects/yogasana-sea-you-there-2022,"榮獲2022年美國紐約Muse Design Award/後疫情時代瑜珈必備單品/多功能雙面設計瑜珈鋪巾,zeczec",12 天,2022/12/01 11:00 – 2022/12/31 02:00,2022/12/01 11:00:00,2022/12/31 02:00:00,
[SAULA西班牙國寶級咖啡] 傳承70多年，金屬罐裝，100% 最高等級 Arabica 咖啡豆，3 週桶裝熟成，獻給懂品味的你,SAULA Coffee ,69350,690,https://www.zeczec.com/projects/saula-coffee,"70多年來堅持使用100%最高等級的Arabica咖啡豆，經過3週桶裝熟成 ，激發出咖啡豆更多芳香物質。全金屬罐裝確保咖啡豆的新鮮與兼具ESG責任。,zeczec", 38 小時,2022/11/16 20:00 – 2022/12/20 23:59,2022/11/16 20:00:00,2022/12/20 23:59:00,
Go 1 Pro 機器狗 | 未來就是現在！真正的陪伴型機器人來了,Unitree Taiwan,772000,96500,https://www.zeczec.com/projects/unitreego1pro,"能跑、能滾、能玩、能載！全球首款消費級陪伴四足機器人 擁有最新黑科技原來不用上百萬天價，與你一同探索未來的無限可能！,zeczec",3 天,2022/11/01 12:00 – 2022/12/22 02:00,2022/11/01 12:00:00,2022/12/22 02:00:00,
全新叢林系列 ZOO 動物收線球｜雜亂，秒解決,=LT=立物創意,626945,699,https://www.zeczec.com/projects/zoo-cable-wraps,"動物收線球，以「氣球形狀」重塑動物有趣造型，並內含磁鐵。使用時不管如何纏繞，當線材整理完畢，同時有趣味動物造型。適用各種線材，亦可當束繩使用或是單純磁鐵功能，多樣的運用方式，一秒收納，快速方便且...,zeczec",16 天,2022/11/22 21:00 – 2023/01/04 02:00,2022/11/22 21:00:00,2023/01/04 02:00:00,
【神隊源-22W多合一快充行動電源】集「充電頭、蘋果線、安卓線、無線充電盤、磁吸充、雙支架」於一身！,POLYBATT,664734,1368,https://www.zeczec.com/projects/POLYBATT_SUPER7,"符合全球電壓 100-240V！支援各項快充協議，可多設備同時輸出、邊充邊放，22W有線+15W無線，ㄧ機在手遨遊四海～,zeczec",49 天,2022/12/08 12:00 – 2023/02/06 09:00,2022/12/08 12:00:00,2023/02/06 09:00:00,
▋Elisa's Wonderland 聖誕曲奇禮盒2022 ▋療癒系3D立體手工餅乾，邀您再次夢回仙境。,Elisa's Wonderland 愛莉莎的夢遊仙境,251460,880,https://www.zeczec.com/projects/ewchristmas,"去年上市過的3D列印立體餅乾，升級改版！裝載著甜蜜撫慰與嶄新的願望，邀您再次夢回仙境。,zeczec",4 天,2022/11/02 21:00 – 2022/12/22 23:59,2022/11/02 21:00:00,2022/12/22 23:59:00,
Air-on可拆式氣墊減壓背帶【 將減壓融入生活 】突破性肩背設計 ,AirOn ,170476,890,https://www.zeczec.com/projects/Air-on,"Air-on 專利氣墊背帶提供了柔軟、減壓、輕量且耐用的完整解決方案。 快拆式式的設計，可以直接使用在各式的背包上。瞬間降低背包的不適感。 自主式的加壓、減壓氣囊，適用於不同的高度與氣壓變化的環...,zeczec",44 天,2022/11/02 20:00 – 2023/01/31 23:59,2022/11/02 20:00:00,2023/01/31 23:59:00,
【PETKIT佩奇｜頭等艙智能寵物烘毛箱｜智能養寵一步到位】實現真正的解放雙手， 讓毛寶貝進行一趟頂級頭等艙烘毛旅航！,佩奇PETKIT,497440,12880,https://www.zeczec.com/projects/airsalon-max,"歡迎乘坐佩奇頭等艙｜在這趟烘毛旅程中，您的毛寶貝享受👍60L超大空間👍8組安全傳感器監控👍百萬負離子護毛👍360°暖風環抱👍靜音低噪運行👍銀離子抗菌底座,zeczec",5 天,2022/11/09 12:00 – 2022/12/23 23:59,2022/11/09 12:00:00,2022/12/23 23:59:00,
【Dailylight女神秘密極美菌】All in One 集膠原蛋白、賽洛美、玻尿酸、七仙莓於一身,Metamark3ting,68376,1800,https://www.zeczec.com/projects/dailylight_probiotics,"台灣生技研發團隊【精選20種成份&萃煉2大配方】，讓妳的美由內而生，真正達到生理平衡！小小一包補足妳每日必備養份！,zeczec",31 天,2022/12/13 12:00 – 2023/01/18 23:59,2022/12/13 12:00:00,2023/01/18 23:59:00,✅
【測測遠】HANLIN雷射望遠鏡測距儀 /距離判斷 /精準一鍵/1200米/鎖定目標/ 六倍放大/落點預測/小巧體積,漢電科技生活,393440,4980,https://www.zeczec.com/projects/hanlin-a1200-1200,"多種模式輔助測量！ 雷射望遠鏡測距儀！,zeczec",12 天,2022/12/05 12:00 – 2022/12/30 23:59,2022/12/05 12:00:00,2022/12/30 23:59:00,
🇺🇸𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬-美式輕奢華石墨烯女神褲 ,USA Luxury Vénus ,101640,1580,https://www.zeczec.com/projects/Luxury-Venus,"𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬 《 Generation 》閃耀世代 << 美式輕奢華石墨烯女神褲 >> 讓奢華的妳來主宰奢華,zeczec",22 天,2022/11/11 11:00 – 2023/01/10 02:00,2022/11/11 11:00:00,2023/01/10 02:00:00,
風榮社地城探索卡牌遊戲「Lemures古堡魅影」中文版來襲,sunwing,10516,848,https://www.zeczec.com/projects/lemures,"古堡魅影是由日本著名桌遊發行商DOMINAGAMES風榮社推出的1-2人的高難度地城探索卡牌遊戲。 遊戲自發售以來就憑藉著有趣的遊戲方法以及精美的美術風格獲得了好評。這次我們有幸為大家帶來這款遊...,zeczec",32 天,2022/12/15 13:00 – 2023/01/20 21:59,2022/12/15 13:00:00,2023/01/20 21:59:00,✅
免沾手翻轉膠棉拖｜免手洗，吸附灰塵，吸水力強,和海,37960,388,https://www.zeczec.com/projects/tvshopping-mop,"免沾手翻轉膠棉拖，讓你居家打掃輕鬆不費力，│極簡造型│洗脫合一│一秒解鎖，超高CP值 👍 👍 👍,zeczec",18 天,2022/12/02 12:00 – 2023/01/05 23:59,2022/12/02 12:00:00,2023/01/05 23:59:00,
硬派玩家 星際模型｜用焊錫 DIY 擬真航太科技模型，探索太空浩瀚無垠，實現您的宇宙冒險夢！,艾斯尼,188900,1990,https://www.zeczec.com/projects/ethne_spaceo,"星際模型 完美呈現5種宇宙航太科技，是酷炫的模型擺飾，也是精緻的基礎電機教材。用電路板為組裝零件，規劃電路焊接RGB燈，絕對是硬派玩家的首選。,zeczec",17 天,2022/11/22 21:00 – 2023/01/05 02:00,2022/11/22 21:00:00,2023/01/05 02:00:00,
Air Seat 最強避震 | 專門為自行車設計的『Air Seat 全新第二代 全浮動座椅避震系統』 極輕 極簡 全球唯一全浮動創新設計 ,Air Seat-利易達有限公司,309670,2200,https://www.zeczec.com/projects/air-seat,"第二代 Air Seat 具備更強的避震效果、更持久的耐用度，專門為自行車設計的全浮動座椅避震系統，無論是凹洞、崎嶇不平的路面，都能讓您騎乘時如履平地。,zeczec",13 天,2022/11/29 10:00 – 2022/12/31 23:59,2022/11/29 10:00:00,2022/12/31 23:59:00,
【DeliOne 飽鮮盒｜就是好韌性！】保鮮盒＋保鮮膜 → 絕佳融合變身，再也不怕食材突破天花板！,DeliOne Taiwan,575017,1780,https://www.zeczec.com/projects/delione,"✨ 大彈性・無擾收納・超保鮮！食物裝進保鮮盒又蓋不起來了？不再移來移去，交給 DeliOne 飽鮮盒讓你韌性裝！,zeczec",22 天,2022/11/22 12:00 – 2023/01/10 02:00,2022/11/22 12:00:00,2023/01/10 02:00:00,
【大人的玩具】TABLE FOOTBALL 來自白俄羅斯的 DIY 桌式足球,EWA Taiwan,70130,999,https://www.zeczec.com/projects/table-football,"Table Football 桌式足球是 EWA 以玩家角度所精心打造的自豪作品，透過木質帶出溫潤的手感，2D 轉 3D 的參與式手作體驗，絕對是獨一無二的。,zeczec",10 天,2022/11/10 10:00 – 2022/12/28 23:59,2022/11/10 10:00:00,2022/12/28 23:59:00,
愛護自己及地球，從「班巴豆奶」開始！,駿霈國際有限公司,73343,599,https://www.zeczec.com/projects/beyondmilktw,"對再生農業的熱愛和對食安的注重，我們積極協助農民生產更優質的作物，再由食品科學家研究出的專利技術產出富含高纖、高鈣、高蛋白等營養素的食品來維護我們的健康，也同時因再生改念讓地球優質的環境得以永續。,zeczec",14 天,2022/11/21 12:00 – 2023/01/02 15:00,2022/11/21 12:00:00,2023/01/02 15:00:00,
OTM VERT DRIPPER M 咖啡濾杯,Chefooo,52888,1399,https://www.zeczec.com/projects/otm-vert-dripper-m,"搶先日本特別在台先行發售！ 「輕輕鬆鬆」體驗正統手沖。 連麻煩的收拾工作也變得輕鬆簡單。 堅固耐用不易生鏽，能用一輩子的咖啡濾杯。,zeczec",44 天,2022/12/15 12:00 – 2023/01/31 23:59,2022/12/15 12:00:00,2023/01/31 23:59:00,✅
【 I/TEMS 】保加利亞 100% 純天然香氛蠟燭｜法國調香師 Jean Niel 與藝術家聯名，天然無害的極品饗宴蠟燭,邊看台南商行,79550,1200,https://www.zeczec.com/projects/i-tems,"您知道嗎，味道可以瞬間對我們生心理產生影響。這也是為什麼某些味道，會勾起您那個美好時光及難忘旅行的回憶。這也是我們帶來這香氣的國度保加利亞，純手工澆鑄、無致癌物石化成分、無毒、無動物實驗！ 香味...,zeczec",17 天,2022/11/17 20:00 – 2023/01/05 02:00,2022/11/17 20:00:00,2023/01/05 02:00:00,
【BUYPAL | 5in1精密小螺起】MIT專利外殼｜極韌性鋼材｜好掌握、好輕巧、好便利！,陸遠企業股份有限公司,15820,390,https://www.zeczec.com/projects/buypal-5in1screwdriver,"解決生活中時常找不到手工具的問題，一個在手，通通搞定，生活方便簡單化！,zeczec",9 天,2022/11/29 20:00 – 2022/12/27 23:59,2022/11/29 20:00:00,2022/12/27 23:59:00,
