projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
《男孩與他的太陽The Boy and His Sun》科普繪本出版計劃,程典(End Chung),50000,500,https://www.zeczec.com/projects/the-boy-and-his-sun,"本企劃藉由音樂專輯、戲劇與科普繪本的結合，從音樂與影像聚焦到文字故事與思辨，讓閱聽者能更了解精神疾病與當代社會的各項議題。,zeczec",5 天,2022/11/20 15:00 – 2023/01/20 23:59,2022/11/20 15:00:00,2023/01/20 23:59:00,
美型寵物烘毛機,劉峻維,0,8000,https://www.zeczec.com/projects/petbox,"讓主人獲得真正的自由！寵物烘毛機問世！,zeczec",4 天,2022/12/31 10:00 – 2023/01/20 12:00,2022/12/31 10:00:00,2023/01/20 12:00:00,
OMIYA CONNECT 來自日本京都栃木皮革製作多功能錢包,OMIYA.CONNECT,7674,2686,https://www.zeczec.com/projects/omiya-connect,"以傳統多道繁雜工序鞣製的最高級日本製皮革，並設計出此款卡片大小的 多功能錢包，適用多種用途，輕鬆融入您的生活。,zeczec",28 天,2022/12/28 12:00 – 2023/02/12 23:59,2022/12/28 12:00:00,2023/02/12 23:59:00,
【MAKERSOUL創客魂教材】合掌村小夜燈×MAMAHA電子琴┃現代工藝與新興科技的結合，進階程式設計學習的好夥伴,創客魂文教有限公司,0,1299,https://www.zeczec.com/projects/makersoul,"透過有趣的製作過程，提升孩子們對學習的熱忱和對知識的好奇心，從而引發自發性的活用學習教材。,zeczec",32 天,2023/01/03 12:00 – 2023/02/16 23:59,2023/01/03 12:00:00,2023/02/16 23:59:00,
【 TACH 三合一行李箱 】 解放你的雙手，質感與高機能兼顧,new.tach.v3,0,10702,https://www.zeczec.com/projects/tach,"顛覆以往行李箱的概念，連結式的三合一行李箱，解放您的雙手，從旅行到出差，皆可使用，並且連結的收納方式，可以自由自在地帶它到任何地方!,zeczec",13 天,2022/12/14 12:00 – 2023/01/28 23:59,2022/12/14 12:00:00,2023/01/28 23:59:00,
 SeaWool 海洋纖維披巾｜採用蚵殼、寶特瓶回收料製成，羊毛觸感、防風保暖、海洋友善！,acdesign 聖霖創意,5760,990551800810,https://www.zeczec.com/projects/seawool,"減碳生活從你開始，不失柔軟、渾然天成的大海羊毛!,zeczec",44 天,2023/01/13 19:00 – 2023/02/28 23:59,2023/01/13 19:00:00,2023/02/28 23:59:00,✅
「協力造屋」為未來建築與永續能源課程｜讓大人、小孩都有能力蓋出讓人安居、讓土地安心、讓社會安靜的好房子！,汗得學杜,0,1500,https://www.zeczec.com/projects/hand2023,"一起動手蓋房子吧！如果你渴望健康生活，希望擁有一個對身體及環境友善的居住環境； 如果你期待能源自主，想了解如何不用冷氣也能生活得舒適； 如果你願意弄髒雙手，彎下身來和我們一起協力造屋。,zeczec",43 天,2022/11/17 00:00 – 2023/02/27 23:59,2022/11/17 00:00:00,2023/02/27 23:59:00,
文藻外語大學 傳播藝術系112級《蛹生》畢業製作募資計畫,玉魄劇組,1100,100,https://www.zeczec.com/projects/yupro8216,"迷失的三個人在機緣巧合下相遇,在相處後了解到彼此的心結及黑暗面,在其 中一方淪陷的時候,彼此扶持陪伴。透過對於彼此心境的探索及了解,以及對彼此的 信任建立起自己的信心。,zeczec",15 天,2022/12/01 00:00 – 2023/01/30 23:59,2022/12/01 00:00:00,2023/01/30 23:59:00,
能不能一起完成孩子的畢業旅行│島島仔騎：獨輪車環島籌募計畫 !,樂扶基金會,37600,1000,https://www.zeczec.com/projects/ilove0800,"一所學生數只有22人的偏鄉小學，一群熱血的「獨輪車囝仔」，挑戰一趟「獨輪車環島旅行」。這群孩子正努力踩著踏板，藉著持續轉動的車輪，轉出自己更寬闊的眼界 !,zeczec",17 天,2022/12/22 12:00 – 2023/02/01 23:59,2022/12/22 12:00:00,2023/02/01 23:59:00,
"JSJ沐浴菲皂｜非皂無鹼pH5.5, 從頭洗到腳，高效修護髮絲,改善肌膚乾燥,敏感肌、嬰兒皆可使用！",JSJ沐浴菲皂,16670,1300,https://www.zeczec.com/projects/jsj-ph5-5,"JSJ沐浴菲皂，由pH5.5製成非皂無鹼，不同於一般香皂製造方法，不但全身從頭到腳皆適用，也不會損壞頭皮髮絲或產生「皂垢」，洗完肌膚不乾燥，更不會留下任何殘留物。,zeczec",44 天,2022/12/28 12:00 – 2023/02/28 23:59,2022/12/28 12:00:00,2023/02/28 23:59:00,
原草文明｜目め固頭鬃｜翻創原民智慧的藥草精神 ，一瓶延續傳統又大膽創新的洗髪精！,原草文明,22930,480,https://www.zeczec.com/projects/Herbalcivilization,"創新靈魂配方，使用來自台灣珍貴原住民藥草青葙子、山胡椒 (馬告) ，不僅帶給你豐盈秀髪更帶給你清新的視野，中醫專家獨家藥草比例調配，由內而外一併調理滋養,zeczec",40 天,2022/12/24 12:00 – 2023/02/24 23:59,2022/12/24 12:00:00,2023/02/24 23:59:00,
【荖葉辛香料｜前所未有調味料，一瓶在手，創意無窮】,荖荖,508,359,https://www.zeczec.com/projects/lao-lao,"經過我們的研發打磨成粉，調配出完美比例，絕對是一瓶一百分的辛香料。 荖葉，是大家所稱的檳榔葉， 絕大多數人誤以為「荖葉」與檳榔包在一起是不好的食物，其實並不是這樣的！ 包檳榔的葉子是荖葉，不僅”...,zeczec",36 天,2023/01/01 08:00 – 2023/02/20 23:59,2023/01/01 08:00:00,2023/02/20 23:59:00,
Miracle奇蹟｜自然純淨植粹的嗅覺藝術之美；Soul scent 氣味靈魂｜找尋專屬於自己的命定氣味,育冠,0,1917,https://www.zeczec.com/projects/workinghouse,"將生活與香氛融合一體，釋放迷人的香氣，體現生命的一部分，無時無刻都能是享受生活的地方。 ,zeczec",16 天,2022/12/10 12:00 – 2023/01/31 23:59,2022/12/10 12:00:00,2023/01/31 23:59:00,
【偏心一點﹐就不遠】 – 讓我們到偏遠城鎮開課去吧！,力躍運動,1000,500,https://www.zeczec.com/projects/liyao-power,"偏遠地區的資源不足一直是眾所皆知的，不管是醫療、教育、長照資源，實質的幫助還是很有限，因此我們想透過健康課程的推廣提升長者自我保健意識，正所謂「活到老，學到老」年長者也應該擁有學習的權利。,zeczec",16 天,2022/12/12 20:00 – 2023/01/31 23:59,2022/12/12 20:00:00,2023/01/31 23:59:00,
"【沐 muhair】淨護頭皮生態循環 | pH5.5 沐沐固態精 ""為100%無塑健康洗髮革命""",mumu,10974,588,https://www.zeczec.com/projects/muhair,"為生態永續生活 研發無塑安心洗髮 ​成分單純讓頭皮健康回春 無塑洗髮讓海洋能回歸純淨 沐muhair 翻轉洗髮方式 善待肌膚與海洋​,zeczec",16 天,2022/11/30 20:00 – 2023/01/31 23:59,2022/11/30 20:00:00,2023/01/31 23:59:00,
拾七,林佩諭,800,500,https://www.zeczec.com/projects/shi-chi,"新北市竹圍高中第七屆學生 畢業典禮補辦計畫,zeczec",10 天,2022/12/08 20:00 – 2023/01/25 23:59,2022/12/08 20:00:00,2023/01/25 23:59:00,
FUNSO小吊帶包｜長夾、環保杯放得下的多功能小包！手提 / 側背 / 斜背 3種背法！,FUNSO,14588,680,https://www.zeczec.com/projects/funsobag,"以臺灣人日常生活為出發點設計的小包！長夾、環保杯放得下！手提 / 側背 / 斜背 3種背法。錢包、鑰匙及交通卡片快速拿取。,zeczec",38 天,2023/01/13 19:00 – 2023/02/22 22:00,2023/01/13 19:00:00,2023/02/22 22:00:00,✅
｜與光同行｜無量光 x 琉璃光-最療癒的加持，給每個嚮往一片光明的你。,非相藝術,36670,200,https://www.zeczec.com/projects/hisho_art,"你想邀請誰，伴你走過每一天? 讓光陪著你的心，迎接安心平穩的力量，讓光伴著你的靈魂，強大內在的生命能量。,zeczec",54 天,2023/01/15 00:00 – 2023/03/10 23:59,2023/01/15 00:00:00,2023/03/10 23:59:00,✅
給自己一個毛小孩的理由│可愛寵物頭像手作精品系列 寵物頸圈 鑰匙圈 磁鐵 胸針,研舊院 手作文創,200,75,https://www.zeczec.com/projects/hand-creation,"設計一系列Ｑ版貓狗頭像，並使用真皮、椴木素材純手工製作鑰匙圈、磁鐵、胸針等充滿文青感的文創小物，簡單就可以到手的獨特。,zeczec",59 天,2023/01/07 12:00 – 2023/03/15 23:59,2023/01/07 12:00:00,2023/03/15 23:59:00,
【啟兒寶‧為愛發電計畫】讓慢飛的孩子從自己的起跑線奔跑。弱勢孩童早療計畫，需要各方支援,啟兒寶,0,1499,https://www.zeczec.com/projects/turbocharge-future-with-love,"用愛發電，讓手機電力成為幫助遲緩兒家庭的助力，本次募資營收扣除必要成本，將全數透過啟兒寶贊助給有需要的兒童與家庭。，全台有1/6孩子發展遲緩，更有一萬兩千個遲緩兒家庭 屬於偏鄉弱勢家庭，因地域、...,zeczec",49 天,2023/01/10 12:00 – 2023/03/05 23:59,2023/01/10 12:00:00,2023/03/05 23:59:00,✅
Vtuber小雪Yukichan 新裝2.0募資&原創曲企劃,小雪,196000,300,https://www.zeczec.com/projects/vtuber-yukichan-2-0,"模型翻新/新服裝展示/原創曲製作,zeczec",56 天,2023/01/12 20:00 – 2023/03/12 23:59,2023/01/12 20:00:00,2023/03/12 23:59:00,✅
【MATIC F指紋科技鎖】車鎖新時代●科技更進化●指紋辨識更便利,力巨人有限公司,27500,6875,https://www.zeczec.com/projects/matic-f,"台灣新型專利編號M621994號，無可挑剔大優點，ACC安全保護機制，可寫入100模指紋，簡單燈色指示，免換電池設計，自動休眠模式，免攜帶鑰匙,zeczec",16 天,2022/12/26 11:00 – 2023/01/31 23:59,2022/12/26 11:00:00,2023/01/31 23:59:00,
lepulse經絡大師五寶包｜幫自己打通問題點的掌中工具組，按照體質跟時辰按不同穴，養生快又準,四時草堂,396280,1780,https://www.zeczec.com/projects/lepulse5baobao,"體質調整 5種萬用經絡按摩工具，我的24H隨身健康管家，每天陪你邊看邊練52個穴，加速自己打通經脈​，修理一身遇到100+種怪：​痠痛/睡不好/手腳冷/壓力大,zeczec",37 天,2023/01/11 12:00 – 2023/02/22 02:00,2023/01/11 12:00:00,2023/02/22 02:00:00,✅
[start from today |星空手帳日曆]天氣無論好與壞，每天都讓你立刻感受星星在身旁閃耀,張周芳,0,405,https://www.zeczec.com/projects/start-from-today,"天氣無論好與壞，每天都讓你立刻感受星星在身旁閃耀。立志打造讓大眾更可以認識星空的日曆。,zeczec",10 天,2022/12/28 16:30 – 2023/01/25 23:59,2022/12/28 16:30:00,2023/01/25 23:59:00,
其中短片頻道第八季首映會募資計畫,其中短片頻道,15050,150,https://www.zeczec.com/projects/qi-zhong,"『其中』是一個影像創作者支持計畫，我們提供些許補助、陪伴與引導，以及作品所需的曝光與實體播映。目前已屆八季的頻道，希望能借助眾人的力量，讓這些影片 在影院級別的大螢幕播映。,zeczec",5 天,2022/12/23 12:00 – 2023/01/20 23:59,2022/12/23 12:00:00,2023/01/20 23:59:00,
亞洲大學資訊傳播學系第17屆畢業製作《大家明天見 再見》播映座談會募資計畫,Polaris影像製作團隊,8900,100,https://www.zeczec.com/projects/polaris-stu-uwma,"你有正視過偏鄉議題嗎？我們是Polaris影像製作團隊，參照了團員成長背景製作《大家明天見 再見》微電影，期望能獲得支持讓影片多方巡迴播映，讓更多人認識並關注偏鄉顯著與潛在的問題。,zeczec",44 天,2023/01/10 12:00 – 2023/02/28 23:59,2023/01/10 12:00:00,2023/02/28 23:59:00,✅
【ONLY-1】一秒調整可旋轉雙色腰帶，搭配隨心所欲！,Haley T,2940,730,https://www.zeczec.com/projects/only-1-2,"可旋轉腰帶扣 旋轉按壓兩秒調節 兩面雙色,zeczec",31 天,2023/01/13 12:00 – 2023/02/15 23:59,2023/01/13 12:00:00,2023/02/15 23:59:00,✅
【WOKY –[●●] 渾圓杯｜最台吸管保溫杯】 770ml 超大容量！一杯暢飲全部外帶手搖,WOKY,29028720,890,https://www.zeczec.com/projects/woky-770ml,"由台灣手搖文化出發設計，有感升級開發770ml大容量結合獨家鈦陶瓷、封水結構、珍珠粗吸管、隱藏式手提及可替換止水豆設計，無畏各式飲品新口味搶攻市場，專為手搖控準備，一杯就足夠日常所需！,zeczec",25 天,2022/10/24 12:00 – 2023/02/09 23:59,2022/10/24 12:00:00,2023/02/09 23:59:00,
【OSOTEK 順造】H200 黑豹｜6合1「履帶式、可平躺」無線吸拖洗地機｜隱藏王者 x 乾淨萬歲,OSOTEK TW,5474872,14399,https://www.zeczec.com/projects/OSOTEK_H200,"哇乾淨 FOREVER！！「吸塵、拖地、吸水、除菌、自清洗、熱烘乾」6項全能；「超寬幅履帶式滾刷 / 180度平躺吸拖 / 一鍵 自清洗+熱烘乾」3大獨家技術；全方位清潔力，掀起洗地機市場新革命！,zeczec",18 天,2023/01/05 12:00 – 2023/02/03 02:00,2023/01/05 12:00:00,2023/02/03 02:00:00,
【突破650萬】霍曼Homerunpet 智能寵物餵食器｜不在家也能準時放飯，毛孩專屬健康飲食守護者,霍曼Homerunpet,6964302,2390,https://www.zeczec.com/projects/homerunpet-feeder,"餵養儲糧，一機搞定！毛孩餵食旗艦機種，不在家也能準時放飯，上班、外出也不用擔心毛孩在家會餓肚子。霍曼最強餵食器，放飯就是輕鬆又寫意～,zeczec",3 天,2022/12/13 12:00 – 2023/01/19 02:00,2022/12/13 12:00:00,2023/01/19 02:00:00,
 Moto 導航｜別再用手機導航了！專為機車而生，騎乘體驗再升級，IP67 防暴雨、全車種適用,Beeline Taiwan,2603020,4890,https://www.zeczec.com/projects/beeline-moto,"別再用手機導航了！面對台灣夏天、雨季，手機還在日曬雨淋？電池被大太陽曬到壞，遇到雨天更怕淋到故障！,zeczec",38 天,2023/01/10 20:00 – 2023/02/23 02:00,2023/01/10 20:00:00,2023/02/23 02:00:00,✅
【最後 3 天】德國百靈 PowerBlend 9 調理機｜頂級轉速 x 口感自訂 x 自動清潔,Braun Household,2123200,13800,https://www.zeczec.com/projects/powerblend9,"百年德國品牌百靈以創新科技，打造 42000 轉高速馬達，搭配獨家多動向技術與 18 種料理模式，各式醬料、健身減脂飲品，還是肉漿料理，都能輕鬆上桌！,zeczec",3 天,2022/12/22 12:00 – 2023/01/18 23:59,2022/12/22 12:00:00,2023/01/18 23:59:00,
通過美國最高軍武級防護規格 | Wetop C300Pro 環境淨化器，主動清淨，即時淨化空氣及物體表面，專為呼吸安全打造,WETOP 數緯環境科技,4986178,19990,https://www.zeczec.com/projects/wetop-c300pro,"今年我們再度推出一台以 「即時呼吸安全防護」 的環境淨化器，不僅能夠淨化空氣、還可以淨化物體表面，提供最高規格的美國軍武級安全防護，同時又兼顧安全、安靜需求，以24小時不間斷使用標準，打造可固定...,zeczec", 16 小時,2022/11/15 21:00 – 2023/01/17 02:00,2022/11/15 21:00:00,2023/01/17 02:00:00,
全球投影領導品牌 3C達人第一推薦！【LC Yaber 超輕薄掌上投影機】高畫質1080P內建喇叭！,宏勤生活科技有限公司,1411119,8990,https://www.zeczec.com/projects/yaber,"世上最輕薄掌上投影機，1080P高畫質解析度 搭配高音質喇叭，內建Google商店，投影品牌第一首選!!,zeczec",58 天,2023/01/12 21:00 – 2023/03/14 23:59,2023/01/12 21:00:00,2023/03/14 23:59:00,✅
 MOFT 磁吸行動電源｜1 秒吸上、立即充電，行動電源 × 支架 × 卡夾 完美 3 in 1,MOFT,4055028,1699,https://www.zeczec.com/projects/moft-battery-pack,"首創可拆式支架電源組合！磁吸式無線充電，電源僅 120g、1.2 cm 極輕薄，直立橫放三角度輕鬆切換，內建卡夾可收納二張卡片，滿足你出國旅遊、日常攜帶的救急所需！,zeczec",15 天,2022/12/15 12:00 – 2023/01/31 02:00,2022/12/15 12:00:00,2023/01/31 02:00:00,
ISHIKEN 多功能靴型睡袋｜日本製造，高科技人造羽絨超輕量保暖＋可機洗設計，滿足台灣四季使用 ,ISHIKEN株式會社,619350,6950,https://www.zeczec.com/projects/ishiken,"戶外生活也能睡得像在家一樣！日本職人手工製造的 ISHIKEN 多功能睡袋，使用人工科技羽絨，打造超輕保暖的睡眠體驗，更適用於台灣多變氣候，為每次旅途留下美好回憶。,zeczec",24 天,2022/12/13 21:00 – 2023/02/09 02:00,2022/12/13 21:00:00,2023/02/09 02:00:00,
【Capsule Gravity l 重力時間膠囊】翻轉時間管理大師，放電十分生產力!,STORM2 Taiwan,704477,1280,https://www.zeczec.com/projects/capsule-gravity,"延續著賽博朋克概念的【Capsule Gravity l 重力時間膠囊】全新登場，翻轉高效即刻啟動，時間炸彈刺激你的集中精神！翻轉進入超集中模式，重新奪回時間的掌控權！,zeczec",31 天,2023/01/12 12:00 – 2023/02/16 02:00,2023/01/12 12:00:00,2023/02/16 02:00:00,✅
最能裝的行李箱！【SWISS STYLE｜30吋胖胖箱之王】二代戰艦箱 出國旅遊這咖就夠！,SWISS STYLE,1226760,4860,https://www.zeczec.com/projects/swissstyle-trunk,"最耐摔！各種角度都好拉！同級最輕量，還兼具大容量，完美制霸各種場合的萬用行李箱！,zeczec",15 天,2022/12/27 12:00 – 2023/01/31 02:00,2022/12/27 12:00:00,2023/01/31 02:00:00,
【Kangjipsa 韓國巨大貓砂盆 |守護主子膀胱健康 】以貓咪需求為本 台灣獨家代理,毛星大使有限公司,813520,1590,https://www.zeczec.com/projects/kangjipsa,"身為專業的管家，請選擇夠大又抗菌的砂盆，守護主子泌尿道健康,zeczec",39 天,2023/01/04 20:00 – 2023/02/24 02:00,2023/01/04 20:00:00,2023/02/24 02:00:00,
海外熱銷千萬！【Hurdle 多功能鵝型衣褲架】把衣物收納變簡單🪄,CollaboSpace Taiwan,881230,950,https://www.zeczec.com/projects/hurdle,"同時具備簡約外型及使用便利性，多樣貼心設計讓你能夠更簡單、快速地整理衣褲，把你的衣櫃空間變大變整齊～,zeczec",19 天,2022/12/20 20:00 – 2023/02/04 02:00,2022/12/20 20:00:00,2023/02/04 02:00:00,
《 PopuPiano 七彩智慧鋼琴 》從基礎初學到專業創作，帶你實現「彈鋼琴、自彈自唱」的夢想！,PopuMusic 台灣,8038909,8990,https://www.zeczec.com/projects/popupiano,"琴鍵七彩 LED 燈｜APP 遊戲化教學｜一鍵產生和弦 + 節奏打擊｜音色/調式 變換、疊加錄製｜支援 GarageBand 等 MIDI 軟體 ➢ 不論初心者或玩家都能快速上手！,zeczec",23 天,2022/12/13 12:00 – 2023/02/07 23:59,2022/12/13 12:00:00,2023/02/07 23:59:00,
 鯨之鳴 手作 3D 音樂盒｜用手作的溫潤譜出專屬記憶的旋律,鯨之鳴,765510,2890,https://www.zeczec.com/projects/whalesound,"一款專屬於你的陪伴音樂盒，從組裝到上色，挑選自己最愛的那曲子，從裡到外每一分精緻細節毫不馬虎，獻給最特別的你,zeczec",37 天,2023/01/10 12:00 – 2023/02/22 02:59,2023/01/10 12:00:00,2023/02/22 02:59:00,✅
"首創折疊滑鼠 PockCombo 藍芽摺疊鍵盤+滑鼠｜平板、手機、電腦一秒無""線""切換｜DELUX",立翊國際-LIYI SHOP,138140,2190,https://www.zeczec.com/projects/delux-pockcombo,"雙重折疊 x 打破空間限制｜2 in 1 簡報筆滑鼠｜靜音摺疊鍵盤｜皮革保護套,zeczec",30 天,2023/01/12 21:00 – 2023/02/14 23:59,2023/01/12 21:00:00,2023/02/14 23:59:00,✅
美國 OASIS 濾淨飲水機｜1 秒瞬熱 X 急速製冷 X UVC 抑菌，每刻都能享受純淨好水！,OASIS ,1838881,9390,https://www.zeczec.com/projects/oasis-curve,"美國百年飲水機領導品牌，滿足安心生飲等級！半導體急速製冷 X 1 秒瞬熱，冰熱飲一鍵智控隨時即飲！過流式 5 層過濾淨化濾芯與 UVC 抑菌，讓每杯都是純淨新鮮水。,zeczec",24 天,2022/12/08 12:00 – 2023/02/09 02:00,2022/12/08 12:00:00,2023/02/09 02:00:00,
Back To Retro!!【日本老帳職人全新力作】BAU復古小屋帳，讓露營“家”倍有感！,Calma Store At Dawn,625730,2380,https://www.zeczec.com/projects/back-to-retro-bau,"開始享受復古帳篷的獨特魅力吧！BAU復古小屋帳以流行於歐洲70-90年代的屋型帳為藍本，融入亞洲露營文化思維，適度調整老帳缺點，讓BAU更符合現代露營需求。和BAU一起去露營，你會更enjoy戶外！,zeczec",16 天,2023/01/10 12:00 – 2023/02/01 02:00,2023/01/10 12:00:00,2023/02/01 02:00:00,✅
 【 🇯🇵 KOIZUMI｜Monster 日系暴風級負離子吹風機 】雙渦輪業界領先大風量，頭皮護理模式搭載，在家也能吹出髮廊級秀髮！,可易家電,3431689,3490,https://www.zeczec.com/projects/monster,"日本市佔前三，口碑超好評，2022 最新款式全新登台！雙渦輪超大風量 Ｘ 20 種組合模式，省去煩人的吹髮時間，還能開啟頭皮護理模式，從根本照顧秀髮！,zeczec",18 天,2022/10/26 20:00 – 2023/02/03 02:00,2022/10/26 20:00:00,2023/02/03 02:00:00,
OEC智能美學感應式垃圾桶｜美學與實用兼具，打開生活儀式感,Oec智能美學家居生活,219460,2680,https://www.zeczec.com/projects/oechome-ls40,"不僅要美，也能兼具實用，讓享受生活成為日常。,zeczec",4 天,2022/11/21 13:00 – 2023/01/19 23:59,2022/11/21 13:00:00,2023/01/19 23:59:00,
「必有厚福」軟膠囊︱給沒罩住的病後親友「深層」調理︱趕走怪怪感、防禦超強化︱榮獲國際大獎本草界天花板,御醫本草,33072,1900,https://www.zeczec.com/projects/zeczecbeyourhope,"「必有厚福」台灣首款跨專業合作，並經由10位以上中醫師專家親測評鑑，專為心愛的爸媽和罩不住的病後親友專業「有感」設計，把不好的體驗留在過去，2023重拾健康密碼，往後人生 必有厚福,zeczec",41 天,2022/12/26 20:29 – 2023/02/26 02:00,2022/12/26 20:29:00,2023/02/26 02:00:00,
品膚美研 pinHuu｜私身活保養完美組合,品膚美研 pinHuu,106500,1260,https://www.zeczec.com/projects/pinhuu,"私身活保養完美組合，讓女性保養專家守護妳的裡裡外外，私密保養+淨身呵護+活菌守護！,zeczec",28 天,2022/12/15 12:00 – 2023/02/13 02:00,2022/12/15 12:00:00,2023/02/13 02:00:00,
Haier海爾．雙動力智慧洗地機 ▋▋一推即淨，真有兩把刷子！,Haier Smart Home｜海爾台灣 智慧家電,1477498,16999,https://www.zeczec.com/projects/haier-X9,"Haier海爾．雙動力智慧洗地機～真有兩把刷子！雙刷吸拖洗一推就乾淨，雙動力強勁高效率，雙通道乾濕分離清潔好得力～還能自製電解水，洗滾刷、洗管道一鍵就搞定！,zeczec",16 天,2022/11/30 12:00 – 2023/01/31 23:59,2022/11/30 12:00:00,2023/01/31 23:59:00,
Air-on可拆式氣墊減壓背帶【 將減壓融入生活 】突破性肩背設計 ,AirOn ,204766,890,https://www.zeczec.com/projects/Air-on,"Air-on 專利氣墊背帶提供了柔軟、減壓、輕量且耐用的完整解決方案。 快拆式式的設計，可以直接使用在各式的背包上。瞬間降低背包的不適感。 自主式的加壓、減壓氣囊，適用於不同的高度與氣壓變化的環...,zeczec",16 天,2022/11/02 20:00 – 2023/01/31 23:59,2022/11/02 20:00:00,2023/01/31 23:59:00,
【 Airmate｜智慧WIFI石墨烯電暖器 】智慧恆溫Ｘ遠端遙控，石墨烯傳導黑科技，極速打造溫暖空間！,Airmate艾美特,1351160,4780,https://www.zeczec.com/projects/airmate-wifi,"Airmate艾美特 - 精緻生活小家電的台灣第一品牌 專注於與空氣改良有關的家用電器產品，「為人類創造優質生活」提供消費者更優質的產品。,zeczec",30 天,2022/12/07 12:00 – 2023/02/15 02:00,2022/12/07 12:00:00,2023/02/15 02:00:00,
【神隊源-22W多合一快充行動電源】集「充電頭、蘋果線、安卓線、無線充電盤、磁吸充、雙支架」於一身！,POLYBATT,1121512,1428,https://www.zeczec.com/projects/POLYBATT_SUPER7,"符合全球電壓 100-240V！支援各項快充協議，可多設備同時輸出、邊充邊放，22W有線+15W無線，ㄧ機在手遨遊四海～,zeczec",21 天,2022/12/08 12:00 – 2023/02/06 09:00,2022/12/08 12:00:00,2023/02/06 09:00:00,
倒數2小時 ❗ 年前最後一次出貨，錯過再等1個月｜全新叢林系列 ZOO 動物收線球。雜亂，秒解決,=LT=立物創意,921135,685,https://www.zeczec.com/projects/zoo-cable-wraps,"動物收線球，以「氣球形狀」重塑動物有趣造型，並內含磁鐵。使用時不管如何纏繞，當線材整理完畢，同時有趣味動物造型。適用各種線材，亦可當束繩使用或是單純磁鐵功能，多樣的運用方式，一秒收納，快速方便且...,zeczec",30 天,2022/11/22 21:00 – 2023/02/15 02:00,2022/11/22 21:00:00,2023/02/15 02:00:00,
百樂水活氧廚房食材淨泡機｜業界第一 99.999% 殺菌力，通過 SGS 多項認證、歐盟認可，農藥/致病菌/異味一次擊殺！全球破千家五星餐飲集團、牙醫診所唯一指名。,嘉儀企業股份有限公司,668800,8800,https://www.zeczec.com/projects/biolux,"業界超霸殺菌力 99.999%，通過 SGS 及歐盟的高安全性，每秒50千兆活氧分子，有效降解農藥，生鮮食材／廚房用具／食器抹布皆安全殺菌無殘留！守護全家，長輩與小孩也能安心用。,zeczec",26 天,2022/12/15 12:00 – 2023/02/10 23:59,2022/12/15 12:00:00,2023/02/10 23:59:00,
頂級防割黑科技 重磅回歸｜KORIN 全防割防盜單肩包 ClickSling X,桃子良品,389330,3380,https://www.zeczec.com/projects/korin-clicksling-x,"【早鳥❷57折 優惠延長中】一日遊的隨行最佳容量／最舒適順手的單肩背負／最安心安全的全包防割《防割防盜單肩包 ClickSling X》,zeczec",16 天,2022/11/15 12:00 – 2023/02/01 02:00,2022/11/15 12:00:00,2023/02/01 02:00:00,
周荀Denka x 藝術家黃廷瑞｜專為女性而生100%純天然手工藝術香氛低溫蠟燭,ShaShin,3999,1599,https://www.zeczec.com/projects/dear-tiva,"藝人周荀DenKa和藝術家黃廷瑞聯手打造純精油低溫香氛蠟燭，全程由裡至外純天然手工製作，專業調香師特調沙龍香,zeczec",25 天,2023/01/10 12:00 – 2023/02/10 02:00,2023/01/10 12:00:00,2023/02/10 02:00:00,✅
ChillBriz 多國專利+認證+純正台灣設計 隱形口罩支架,ChangeHow成昊設計,9550,195,https://www.zeczec.com/projects/chillbriz,"ChillBriz 隱形口罩支架並非只為疫情而生的產品。是長期存在的日常產品，尤其是食品工業/生技產業/無塵室/長照機構/教職等等。更能感受ChillBriz 隱形口罩支架所帶來的價值感。,zeczec",52 天,2023/01/10 10:00 – 2023/03/08 23:59,2023/01/10 10:00:00,2023/03/08 23:59:00,✅
【撐腰人】獨家人體工學張力調節技術，讓每次坐下都像有人為你撐腰,闊腦有限公司,69040,2580,https://www.zeczec.com/projects/kuonao-2301,"椅子，在我們的人生當中可以說是無可取代的物品，不管是工作、學習、休閒各種事情都需要他，獨家人體工學張力調節技術所打造的調整型坐墊，適用任何類型椅子，讓你的每一次坐下都像是有人在你背後加油打氣！,zeczec",34 天,2023/01/03 12:00 – 2023/02/18 23:59,2023/01/03 12:00:00,2023/02/18 23:59:00,
呼哩金好睏【科技雙面床墊】讓高科技幫你夜夜好眠,純粹。眠,1362310,19800,https://www.zeczec.com/projects/jinhaokun,"拜拜了輾轉難眠、起床時的疲累►有效降溫、排放靜電強化體內環保、不干擾獨立筒設計◀︎你尋尋覓覓的床墊就在這！,zeczec",18 天,2022/12/20 21:00 – 2023/02/02 23:59,2022/12/20 21:00:00,2023/02/02 23:59:00,
3D木質世界地圖｜踏上環遊世界的夢想 將每個美好回憶變成精彩故事,質木模型,573294,3380,https://www.zeczec.com/projects/ewa-3d-world-map,"讓你簡單動手DIY組裝，透過板塊層次堆疊呈現3D立體美感，圖釘標記記錄旅行足跡。更是居家擺飾，用3D木質世界地圖打造溫潤質感的室內風格。,zeczec",23 天,2022/12/06 21:00 – 2023/02/08 02:00,2022/12/06 21:00:00,2023/02/08 02:00:00,
