projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end,new_product
豐馳智能廚餘機｜微生物降解、恆溫加熱、UV除菌、三級除臭裝置、15L免洗超大容量,豐馳有限公司,0,13800,https://www.zeczec.com/projects/FENGZ-Ltd,"FENGZ廚餘機爲有機物分解提供特定菌種、溫度、溼度，一鍵將廚餘垃圾降解成有機肥,zeczec",56 天,2022/12/27 12:00 – 2023/02/28 02:00,2022/12/27 12:00:00,2023/02/28 02:00:00,✅
ISHIKEN 多功能靴型睡袋｜日本製造，高科技人造羽絨超輕量保暖＋可機洗設計，滿足台灣四季使用 ,ISHIKEN株式會社,535950,6950,https://www.zeczec.com/projects/ishiken,"戶外生活也能睡得像在家一樣！日本職人手工製造的 ISHIKEN 多功能睡袋，使用人工科技羽絨，打造超輕保暖的睡眠體驗，更適用於台灣多變氣候，為每次旅途留下美好回憶。,zeczec",37 天,2022/12/13 21:00 – 2023/02/09 02:00,2022/12/13 21:00:00,2023/02/09 02:00:00,
【HOT 提褲｜女孩們的翹臀心機】兼具保暖熱循環與提臀塑身的美體褲，穿出妳的自信美,L'ARMURE,26221,1180,https://www.zeczec.com/projects/hottielegging,"歷經一年研發，運用專利熱循環布料打造「價格、外觀、機能都達黃金甜蜜點」的緊身褲，春夏穿不悶熱、秋冬穿恆溫保暖，更讓臀部展現自然立體曲線，輕鬆提臀無負擔。,zeczec",39 天,2022/12/27 12:00 – 2023/02/10 23:59,2022/12/27 12:00:00,2023/02/10 23:59:00,✅
最能裝的行李箱！【SWISS STYLE｜30吋胖胖箱之王】二代戰艦箱 出國旅遊這咖就夠！,SWISS STYLE,621170,4860,https://www.zeczec.com/projects/swissstyle-trunk,"最耐摔！各種角度都好拉！同級最輕量，還兼具大容量，完美制霸各種場合的萬用行李箱！,zeczec",28 天,2022/12/27 12:00 – 2023/01/31 02:00,2022/12/27 12:00:00,2023/01/31 02:00:00,✅
【 🇯🇵 KOIZUMI｜Monster 日系暴風級負離子吹風機 】雙渦輪業界領先大風量，頭皮護理模式搭載，在家也能吹出髮廊級秀髮！,可易家電,3170316,3490,https://www.zeczec.com/projects/monster,"日本市佔前三，口碑超好評，2022 最新款式全新登台！雙渦輪超大風量 Ｘ 20 種組合模式，省去煩人的吹髮時間，還能開啟頭皮護理模式，從根本照顧秀髮！,zeczec",31 天,2022/10/26 20:00 – 2023/02/03 02:00,2022/10/26 20:00:00,2023/02/03 02:00:00,
日本露營品牌S’more 溫馨屋型帳「Dolce Lodge」,斯莫兒台灣,237180,26100,https://www.zeczec.com/projects/Dolce-Lodge,"""Dolce Lodge""溫馨屋型帳就像糖果屋，多窗透氣的設計，搭配可調節的主桿，輕鬆創造溫馨的無隔閡空間，拉近彼此之間的距離，且全帳採用高耐用的TC材質，具有高度的遮光性、透氣性和抗紫外線！,zeczec",25 天,2022/12/26 10:00 – 2023/01/27 23:59,2022/12/26 10:00:00,2023/01/27 23:59:00,
"【韓國紅石榴膠原蛋白凍】全台嘖嘖首賣！韓國超熱銷！風靡演藝圈的素顏秘密！100%韓國原裝！！ 一盒擁有34 顆紅石榴含量x 1,5000mg低分子膠原蛋白！ 要補充美，就要選最有感的！！",久保雅司良心品牌總代理,417044,1126,https://www.zeczec.com/projects/HLscience_pomegranate,"一天兩顆石榴，補足身體所需維他命C，讓每天都有好氣色， 不再靠化妝，素顏也能美的發光！,zeczec",19 天,2022/12/20 12:00 – 2023/01/21 23:59,2022/12/20 12:00:00,2023/01/21 23:59:00,
台灣品牌《AIDAI愛戴眼鏡》X 全明星聯名設計，臉型、性別不侷限，AR擬真試戴｜獨家3D融像專利，戴新眼鏡不怕頭暈暈！,愛戴眼鏡,122650,3388,https://www.zeczec.com/projects/aidai,"台灣設計＋台灣製造，高品質鏡框榮獲SGS、CE、ISO9001:2015認證。光學眼鏡提供「超薄濾藍光非球面鏡片」，墨鏡採用 4 in 1 抗紅外線專利鏡片，有效隔絕熱輻射！,zeczec",29 天,2022/12/12 12:12 – 2023/01/31 23:59,2022/12/12 12:12:00,2023/01/31 23:59:00,
SonaBuds 4 Pro 動手玩藍牙耳機 | 耳機-ANC 主動降噪/充電盒-好好玩超紓壓,Dashbon,168420,2280,https://www.zeczec.com/projects/sonabuds-4-pro,"SonaBuds 4 Pro 具備所有你需要的功能，還療癒你的心情！ ♫ Hybrid ANC 主動式降噪 ♫ 8小時音樂連續播放 ♫ 6個麥克風，全面提升通話品質 ♫ 全頻段高解析音質和...,zeczec",28 天,2022/12/22 11:00 – 2023/01/31 02:00,2022/12/22 11:00:00,2023/01/31 02:00:00,
3D木質世界地圖｜踏上環遊世界的夢想 將每個美好回憶變成精彩故事,質木模型,496135,3380,https://www.zeczec.com/projects/ewa-3d-world-map,"讓你簡單動手DIY組裝，透過板塊層次堆疊呈現3D立體美感，圖釘標記記錄旅行足跡。更是居家擺飾，用3D木質世界地圖打造溫潤質感的室內風格。,zeczec",9 天,2022/12/06 21:00 – 2023/01/12 02:00,2022/12/06 21:00:00,2023/01/12 02:00:00,
法國 AGiM 壓炸鍋｜可壓力、可氣炸，10機一體，挑戰最全能料理家電！,法國AGiM,550440,4680,https://www.zeczec.com/projects/agim-airfryer-pressurecooker,"創新壓力與氣炸的結合，一機可取代壓力鍋、氣炸鍋、烤箱等10種家電，節省廚房50%的空間；減油同時更能鎖住食物水分，微電腦智能觸控設計，一鍵完成多種料理，輕鬆滿足全家人所需！,zeczec",15 天,2022/12/06 12:00 – 2023/01/18 02:00,2022/12/06 12:00:00,2023/01/18 02:00:00,
百樂水活氧廚房食材淨泡機｜業界第一 99.999% 殺菌力，通過 SGS 多項認證、歐盟認可，農藥/致病菌/異味一次擊殺！全球破千家五星餐飲集團、牙醫診所唯一指名。,嘉儀企業股份有限公司,580800,8800,https://www.zeczec.com/projects/biolux,"業界超霸殺菌力 99.999%，通過 SGS 及歐盟的高安全性，每秒50千兆活氧分子，有效降解農藥，生鮮食材／廚房用具／食器抹布皆安全殺菌無殘留！守護全家，長輩與小孩也能安心用。,zeczec",13 天,2022/12/15 12:00 – 2023/01/15 23:59,2022/12/15 12:00:00,2023/01/15 23:59:00,
[SAULA西班牙國寶級咖啡] 傳承70多年，金屬罐裝，100% 最高等級 Arabica 咖啡豆，3 週桶裝熟成，獻給懂品味的你,SAULA Coffee ,90810,690,https://www.zeczec.com/projects/saula-coffee,"70多年來堅持使用100%最高等級的Arabica咖啡豆，經過3週桶裝熟成 ，激發出咖啡豆更多芳香物質。全金屬罐裝確保咖啡豆的新鮮與兼具ESG責任。,zeczec",10 天,2022/11/16 20:00 – 2023/01/13 02:00,2022/11/16 20:00:00,2023/01/13 02:00:00,
KUHN RIKON 經典白防水購物拖輪車｜購物採買、出國血拼、露營野餐，一袋輕鬆搞定！,瑞康國際,892824,4999,https://www.zeczec.com/projects/KR-waterproofshopper,"瑞康屋全新力作！與瑞士百年品牌共同設計，超乎想像的大容量，裝滿50kg一樣滑順好推！潔白車身擁有超強防潑水，髒污下雨都不怕！不使用時還可摺疊收納，就要讓你「便利 優雅 品味生活袋著走！」,zeczec",27 天,2022/12/21 12:00 – 2023/01/30 12:00,2022/12/21 12:00:00,2023/01/30 12:00:00,
【DeliOne 飽鮮盒｜就是好韌性！】保鮮盒＋保鮮膜 → 絕佳融合變身，再也不怕食材突破天花板！,DeliOne Taiwan,644768,1780,https://www.zeczec.com/projects/delione,"✨ 大彈性・無擾收納・超保鮮！食物裝進保鮮盒又蓋不起來了？不再移來移去，交給 DeliOne 飽鮮盒讓你韌性裝！,zeczec",7 天,2022/11/22 12:00 – 2023/01/10 02:00,2022/11/22 12:00:00,2023/01/10 02:00:00,
【PETKIT佩奇｜頭等艙智能寵物烘毛箱｜智能養寵一步到位】實現真正的解放雙手， 讓毛寶貝進行一趟頂級頭等艙烘毛旅航！,佩奇PETKIT,536080,12880,https://www.zeczec.com/projects/airsalon-max,"歡迎乘坐佩奇頭等艙｜在這趟烘毛旅程中，您的毛寶貝享受👍60L超大空間👍8組安全傳感器監控👍百萬負離子護毛👍360°暖風環抱👍靜音低噪運行👍銀離子抗菌底座,zeczec",8 天,2022/11/09 12:00 – 2023/01/10 23:59,2022/11/09 12:00:00,2023/01/10 23:59:00,
【神隊源-22W多合一快充行動電源】集「充電頭、蘋果線、安卓線、無線充電盤、磁吸充、雙支架」於一身！,POLYBATT,954052,1368,https://www.zeczec.com/projects/POLYBATT_SUPER7,"符合全球電壓 100-240V！支援各項快充協議，可多設備同時輸出、邊充邊放，22W有線+15W無線，ㄧ機在手遨遊四海～,zeczec",34 天,2022/12/08 12:00 – 2023/02/06 09:00,2022/12/08 12:00:00,2023/02/06 09:00:00,
老派浪漫 第二彈｜桃子良品復古唱片行～為冬日帶來最溫暖的歌聲～｜黑膠文藝復興 串起世代共鳴,桃子良品,9758,4479,https://www.zeczec.com/projects/ToppingRecords,"在這個串流音樂為主軸的世代，讓我們用黑膠，填滿音樂的鴻溝，串起世代的共鳴！,zeczec",29 天,2022/12/22 12:00 – 2023/02/01 02:00,2022/12/22 12:00:00,2023/02/01 02:00:00,
‼️倒數1天 ‼️全新叢林系列 ZOO 動物收線球｜雜亂，秒解決,=LT=立物創意,737710,685,https://www.zeczec.com/projects/zoo-cable-wraps,"動物收線球，以「氣球形狀」重塑動物有趣造型，並內含磁鐵。使用時不管如何纏繞，當線材整理完畢，同時有趣味動物造型。適用各種線材，亦可當束繩使用或是單純磁鐵功能，多樣的運用方式，一秒收納，快速方便且...,zeczec", 16 小時,2022/11/22 21:00 – 2023/01/04 02:00,2022/11/22 21:00:00,2023/01/04 02:00:00,
ARpedia 兒童互動英文繪本｜將「學習」與「娛樂」融合， 一步一步啟發孩子的語言思考能力。,AR PEDIA,604000,3800,https://www.zeczec.com/projects/arpedia,"「Into the Curiosity Q」為包含10種不同主題的AR兒童英文繪本，搭配長頸鹿SPOTTY 讓圖書中的角色們活起來，還有多種卡牌提供不同互動模式，從此學英文變成最期待的時刻！,zeczec",7 天,2022/12/07 20:00 – 2023/01/09 23:59,2022/12/07 20:00:00,2023/01/09 23:59:00,
GREAEL空氣清淨機｜新冠病毒99.999%抑制，脫掉口罩的後疫情時代，隨時隨地守護個人呼吸空間,GREAEL Taiwan,21600,3880,https://www.zeczec.com/projects/greaeltw,"🫧韓國千萬熱銷！有效抑菌高達99.999%💪 採用集塵效率極高的✨H13級HEPA濾網✨ 加上Double UV LED的雙重殺菌力,zeczec",19 天,2022/12/21 20:00 – 2023/01/21 23:59,2022/12/21 20:00:00,2023/01/21 23:59:00,
【推車界的變形金剛｜QPlay NOVA Rubber 兒童推車】迪士尼正版授權款,璟豐,119520,4980,https://www.zeczec.com/projects/qplay-nova-disney,"一台可以伴隨孩子成長的推車，完美結合 雙向嬰兒推車 & 三輪車，四種不同的模式變換，出門溜娃一車搞定！,zeczec",3 天,2022/12/01 12:00 – 2023/01/06 02:00,2022/12/01 12:00:00,2023/01/06 02:00:00,
硬派玩家 星際模型｜用焊錫 DIY 擬真航太科技模型，探索太空浩瀚無垠，實現您的宇宙冒險夢！,艾斯尼,223020,1990,https://www.zeczec.com/projects/ethne_spaceo,"星際模型 完美呈現5種宇宙航太科技，是酷炫的模型擺飾，也是精緻的基礎電機教材。用電路板為組裝零件，規劃電路焊接RGB燈，絕對是硬派玩家的首選。,zeczec", 40 小時,2022/11/22 21:00 – 2023/01/05 02:00,2022/11/22 21:00:00,2023/01/05 02:00:00,
OTM VERT DRIPPER M 咖啡濾杯｜搶先日本在台先行發售，收拾簡單，輕鬆體驗正統手沖！,Chefooo,82867,1399,https://www.zeczec.com/projects/otm-vert-dripper-m,"搶先日本特別在台先行發售！ 「輕輕鬆鬆」體驗正統手沖。 連麻煩的收拾工作也變得輕鬆簡單。 堅固耐用不易生鏽，能用一輩子的咖啡濾杯。,zeczec",29 天,2022/12/15 12:00 – 2023/01/31 23:59,2022/12/15 12:00:00,2023/01/31 23:59:00,
旅遊解瘋【Kincase 王者包】Tripper 大旅行家 40L旅用大容量後背包｜內建OKOBAN全球失物招領 唯一標識碼,桃子良品,537766,4380,https://www.zeczec.com/projects/kincase-tripper,"​迎接全球旅遊逐步解封，熱愛旅行的你，是否已經做好隨時能出發的準備了呢？引頸盼望自由自在飛行的同時，我們為您帶來 Kincase 王者包系列 ──《Tripper 大旅行家》,zeczec",29 天,2022/10/25 12:00 – 2023/02/01 02:00,2022/10/25 12:00:00,2023/02/01 02:00:00,
【LC全自動兒童馬桶】寶寶輕鬆戒尿布 | 一鍵打包自動換袋 |人體偵測會自動翻蓋| 適合0-6歲兒童使用 👍👍👍,LC全自動兒童馬桶-穩學科技,539170,3800,https://www.zeczec.com/projects/lctoilet,"台灣總代理合作研發，2023全自動兒童馬桶，搶先超早鳥上市!!,zeczec",32 天,2022/11/30 20:00 – 2023/02/03 23:59,2022/11/30 20:00:00,2023/02/03 23:59:00,
最高CP值首選！【 Lydsto｜H4 自集塵手持無線吸塵器】自動集塵，超強續航讓清潔工作更有效率！,Lydsto,121869,7480,https://www.zeczec.com/projects/lydsto-h4,"台灣總代理公司貨有保障！ 獨家原創，兼具美感、大容量和多功能等多樣特色， 期待能為您的居家品質帶來更美好的體驗！,zeczec",17 天,2022/12/21 12:00 – 2023/01/20 02:00,2022/12/21 12:00:00,2023/01/20 02:00:00,
免沾手翻轉膠棉拖｜免手洗，吸附灰塵，吸水力強,和海,76524,3288,https://www.zeczec.com/projects/tvshopping-mop,"免沾手翻轉膠棉拖，讓你居家打掃輕鬆不費力，│極簡造型│洗脫合一│一秒解鎖，超高CP值 👍 👍 👍,zeczec",3 天,2022/12/02 12:00 – 2023/01/05 23:59,2022/12/02 12:00:00,2023/01/05 23:59:00,
OEC智能美學感應式垃圾桶｜美學與實用兼具，打開生活儀式感,Oec智能美學家居生活,190180,2680,https://www.zeczec.com/projects/oechome-ls40,"不僅要美，也能兼具實用，讓享受生活成為日常。,zeczec",17 天,2022/11/21 13:00 – 2023/01/19 23:59,2022/11/21 13:00:00,2023/01/19 23:59:00,
【 HAST | 頂級日本碳鋼超美型主廚刀 】世界最美的刀！極致鋒利，刀刀都是完美比例！,hast Taiwan,82160,1880,https://www.zeczec.com/projects/hastknife-2022,"HAST由頂尖工程師及設計師團隊打造，結合了日本工匠的碳鋼刀材質與現代簡約設計，具有現代簡約設計感的頂級完美刀具組。,zeczec",14 天,2022/12/20 12:00 – 2023/01/17 02:00,2022/12/20 12:00:00,2023/01/17 02:00:00,
頂級防割黑科技 重磅回歸｜KORIN 全防割防盜單肩包 ClickSling X,桃子良品,375810,3380,https://www.zeczec.com/projects/korin-clicksling-x,"一日遊的隨行最佳容量／最舒適順手的單肩背負／最安心安全的全包防割《防割防盜單肩包 ClickSling X》,zeczec",29 天,2022/11/15 12:00 – 2023/02/01 02:00,2022/11/15 12:00:00,2023/02/01 02:00:00,
【 SOAS 你的專屬健康按摩師｜真人手感按摩儀 】如同真人指壓的按摩儀，躺下就輕鬆按摩！,soas TW,219060,1280,https://www.zeczec.com/projects/soas,"我們是專業物理治療師團隊， 研發了高品質又便利使用的 【SOAS 你的專屬按摩師】 健康放鬆的生活並不奢侈，每天只要15分鐘，自主按摩不求人！,zeczec",12 天,2022/11/24 12:00 – 2023/01/15 02:00,2022/11/24 12:00:00,2023/01/15 02:00:00,
米其林三星紅茶《花草箋 常玉金菊茶盒》｜東方美學祝賀禮盒，過年自用送禮兩相宜！,花草箋,86163,1380,https://www.zeczec.com/projects/FloriaRecipe,"＊連續三年感動數百位米其林大師的米其林三星紅茶！＊價值數億的國立歷史博物館館藏常玉藝術佳作！＊國際讚揚東方美學禮盒為您傳遞喜慶祝賀心意！,zeczec",44 天,2022/12/20 12:00 – 2023/02/16 02:00,2022/12/20 12:00:00,2023/02/16 02:00:00,
【好農產，好過年】第三彈 南投水里『鮮烘無毒冬菇』、第二彈 雲林北港『鮮烘黑金剛花生』【尋農高手】,尋農高手,24190,880,https://www.zeczec.com/projects/SBF-Mushrooms3Peanuts2,"鮮烘即送的美味，南投水里無毒乾香菇，新鮮烘製不囤菇，32年在地專業老菇園。位在雲林北港今年已86歲的花生阿公，自年輕起就開始種植花生，對於花生的栽培經驗非常豐富，多年來堅守著對花生與土地的情誼，...,zeczec", 14 小時,2022/12/13 12:00 – 2023/01/03 23:59,2022/12/13 12:00:00,2023/01/03 23:59:00,
▋Aulani 歐菈妮 ▋叮叮噹～ 聖誕午茶減糖曲奇禮盒 ▋隨時隨地帶著走，我們一起野餐吧!,Aulani 歐菈妮手工減糖甜點,4977,999,https://www.zeczec.com/projects/aulani-Christmas-cookies,"聖誕節平安夜是一個浪漫溫暖的節日，一起用最初最溫暖心意隨時隨地都可以與你一起，邀你一起送給特別的人,zeczec", 40 小時,2022/12/01 12:00 – 2023/01/05 02:00,2022/12/01 12:00:00,2023/01/05 02:00:00,
海外熱銷千萬！【Hurdle 多功能鵝型衣褲架】把衣物收納變簡單🪄,CollaboSpace Taiwan,540640,950,https://www.zeczec.com/projects/hurdle,"同時具備簡約外型及使用便利性，多樣貼心設計讓你能夠更簡單、快速地整理衣褲，把你的衣櫃空間變大變整齊～,zeczec",32 天,2022/12/20 20:00 – 2023/02/04 02:00,2022/12/20 20:00:00,2023/02/04 02:00:00,
"""凜""極薄工藝牛皮皮夾，依照結構力學設計，職人手工堅持，1公分的厚度是您外出旅遊第二錢包的最佳選擇『悠遊卡、Gogoro卡片式鑰匙，專用感應卡槽免開皮夾』",庸碌上班族的嚴選新創日貨-JAPAN SELECT,88306,3150,https://www.zeczec.com/projects/Japanselect-wallet,"將日本少有的女性職人工藝，依照結構力學設計，手工製成的極具機能性及輕薄性的皮夾讓台灣的大家認識，希望大家多多支持讓我們繼續推出後續商品。,zeczec",17 天,2022/12/15 12:00 – 2023/01/19 23:59,2022/12/15 12:00:00,2023/01/19 23:59:00,
【Dailylight女神秘密極美菌】集膠原蛋白、賽洛美、透明質酸鈉、七仙莓於一身的益生菌,Metamark3ting,100792,1800,https://www.zeczec.com/projects/dailylight_probiotics,"台灣生技研發團隊【精選20種成份&萃煉2大配方】，讓妳的美由內而生，真正達到生理平衡！小小一包補足妳每日必備養份！,zeczec",16 天,2022/12/13 12:00 – 2023/01/18 23:59,2022/12/13 12:00:00,2023/01/18 23:59:00,
【YOGASANA Sea You There-與海的約定】 榮獲2022國際設計大獎-我的微奢華X超極簡 雙面設計瑜珈鋪巾 兩種心情隨選使用,YOGASANA,68480,1390,https://www.zeczec.com/projects/yogasana-sea-you-there-2022,"榮獲2022年美國紐約Muse Design Award/後疫情時代瑜珈必備單品/多功能雙面設計瑜珈鋪巾,zeczec",29 天,2022/12/01 11:00 – 2023/01/31 23:59,2022/12/01 11:00:00,2023/01/31 23:59:00,
Air-on可拆式氣墊減壓背帶【 將減壓融入生活 】突破性肩背設計 ,AirOn ,183136,890,https://www.zeczec.com/projects/Air-on,"Air-on 專利氣墊背帶提供了柔軟、減壓、輕量且耐用的完整解決方案。 快拆式式的設計，可以直接使用在各式的背包上。瞬間降低背包的不適感。 自主式的加壓、減壓氣囊，適用於不同的高度與氣壓變化的環...,zeczec",29 天,2022/11/02 20:00 – 2023/01/31 23:59,2022/11/02 20:00:00,2023/01/31 23:59:00,
呼哩金好睏【科技雙面床墊】讓高科技幫你夜夜好眠,純粹。眠,830720,19800,https://www.zeczec.com/projects/jinhaokun,"拜拜了輾轉難眠、起床時的疲累►有效降溫、排放靜電強化體內環保、不干擾獨立筒設計◀︎你尋尋覓覓的床墊就在這！,zeczec",31 天,2022/12/20 21:00 – 2023/02/02 23:59,2022/12/20 21:00:00,2023/02/02 23:59:00,
🇺🇸𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬-美式輕奢華石墨烯女神褲 ,USA Luxury Vénus ,101640,1580,https://www.zeczec.com/projects/Luxury-Venus,"𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬 《 Generation 》閃耀世代 << 美式輕奢華石墨烯女神褲 >> 讓奢華的妳來主宰奢華,zeczec",7 天,2022/11/11 11:00 – 2023/01/10 02:00,2022/11/11 11:00:00,2023/01/10 02:00:00,
【 I/TEMS 】保加利亞 100% 純天然香氛蠟燭｜法國調香師 Jean Niel 與藝術家聯名，天然無害的極品饗宴蠟燭,邊看台南商行,81910,1200,https://www.zeczec.com/projects/i-tems,"您知道嗎，味道可以瞬間對我們生心理產生影響。這也是為什麼某些味道，會勾起您那個美好時光及難忘旅行的回憶。這也是我們帶來這香氣的國度保加利亞，純手工澆鑄、無致癌物石化成分、無毒、無動物實驗！ 香味...,zeczec", 40 小時,2022/11/17 20:00 – 2023/01/05 02:00,2022/11/17 20:00:00,2023/01/05 02:00:00,
【韓國 DOT STAND 自動升降螢幕支架】維持正確坐姿，改善肩頸痠痛，養成健康好習慣,DOT HEAL Taiwan,71091,5499,https://www.zeczec.com/projects/dot-stand,"全球首創高科技追蹤人體姿勢、自動調整螢幕高度；人體工學設計、AI 智慧偵測，給予你更舒適的使用體驗！,zeczec",16 天,2022/12/14 20:00 – 2023/01/19 02:00,2022/12/14 20:00:00,2023/01/19 02:00:00,
StorageForSports自行車架｜超省空間！解決居家停放自行車的問題：只需推動前輪即可固定！,Growthbotics 成長智能,0,4999,https://www.zeczec.com/projects/bike-stand,"我們希望可以提供兼具多功能&高顏值的自行車收納家具，讓單車愛好者也能在有限的空間保有熱愛的生活方式！,zeczec",58 天,2023/01/01 12:00 – 2023/03/01 23:59,2023/01/01 12:00:00,2023/03/01 23:59:00,✅
愛護自己及地球，從「班巴豆奶」開始！,駿霈國際有限公司,103133,599,https://www.zeczec.com/projects/beyondmilktw,"對再生農業的熱愛和對食安的注重，我們積極協助農民生產更優質的作物，再由食品科學家研究出的專利技術產出富含高纖、高鈣、高蛋白等營養素的食品來維護我們的健康，也同時因再生改念讓地球優質的環境得以永續。,zeczec",29 天,2022/11/21 12:00 – 2023/01/31 23:59,2022/11/21 12:00:00,2023/01/31 23:59:00,
風榮社地城探索卡牌遊戲「Lemures古堡魅影」中文版來襲,sunwing,42096,848,https://www.zeczec.com/projects/lemures,"古堡魅影是由日本著名桌遊發行商DOMINAGAMES風榮社推出的1-2人的高難度地城探索卡牌遊戲。 遊戲自發售以來就憑藉著有趣的遊戲方法以及精美的美術風格獲得了好評。這次我們有幸為大家帶來這款遊...,zeczec",17 天,2022/12/15 13:00 – 2023/01/20 21:59,2022/12/15 13:00:00,2023/01/20 21:59:00,
心聲概念設計：以心臟為主軸設計運用,吳佳恩,1776,100,https://www.zeczec.com/projects/xin-sheng-gai-nian-she-ji,"很多詞語都有心，例如心聲 、真心、心愛、心疼、心碎等...... ，心臟是非常重要的器官由肋骨保護著，心臟就像手機的cpu缺一不可，午睡枕，趴著就像聆聽心聲，聆聽心跳聲似的，美觀兼實用，產品細膩...,zeczec", 16 小時,2022/11/04 20:00 – 2023/01/04 02:00,2022/11/04 20:00:00,2023/01/04 02:00:00,
無法成為灌籃高手?沒關係，你可以很快成為投籃高手!,廖千億,0,63000,https://www.zeczec.com/projects/swishmaster,"以科學化、精準的訓練機台讓籃球愛好者短期變成投籃的高手,zeczec",10 天,2022/11/21 12:00 – 2023/01/12 23:59,2022/11/21 12:00:00,2023/01/12 23:59:00,
【福兔來拜年】兔年春聯紅包組,BONHO 寶號,45538,998,https://www.zeczec.com/projects/bonho-rabbit2023,"福兔來拜年！一起財運『兔』發！『兔』飛夢進！讓大家新的一年都能平安健康～財運突發～學業事業突飛猛進！夢想成真！,zeczec",14 天,2022/12/06 10:00 – 2023/01/16 23:59,2022/12/06 10:00:00,2023/01/16 23:59:00,
品膚美研 pinHuu｜私身活保養完美組合,品膚美研 pinHuu,29520,1260,https://www.zeczec.com/projects/pinhuu,"私身活保養完美組合，讓女性保養專家守護妳的裡裡外外，私密保養+淨身呵護+活菌守護！,zeczec",7 天,2022/12/15 12:00 – 2023/01/10 02:00,2022/12/15 12:00:00,2023/01/10 02:00:00,
 小企鵝清氧儀｜口袋型多用途臭氧生成器｜快速殺菌、除臭、除螨｜台灣製造,陳煥丞,5040,5040,https://www.zeczec.com/projects/chie_air," 能夠隨身攜帶的空氣清淨機 ｜ 5 分鐘快速清除小空間異味｜一機在手殺菌無憂｜高達 99% 殺菌率，除臭、除螨一次到位無死角！,zeczec",27 天,2022/12/14 20:00 – 2023/01/30 02:00,2022/12/14 20:00:00,2023/01/30 02:00:00,
MADE IN ITALY 全球第一家！使用托斯卡尼 I.G.P地理保護認證特級初榨橄欖油的義大利當地品牌「Idea Toscana」,2a Studio｜雙好工作室,5980,2750,https://www.zeczec.com/projects/IdeaToscana-CiaoLife,""" Idea Toscana ""不止是特級初榨橄欖油個人清潔用品的代表，更代表了對義大利托斯卡尼藝術、文化、自然及完美的堅持不懈，用最純淨的食用等級原料來照護追求高品質且熱愛自然的你/妳。,zeczec",28 天,2022/11/16 12:00 – 2023/01/31 11:59,2022/11/16 12:00:00,2023/01/31 11:59:00,
喵乜乜 EM菌配方 1.5mm極細豆腐砂,喵乜乜 Meowmatmat 豆腐砂,8010,499,https://www.zeczec.com/projects/Meowmatmat,"喵乜乜 EM菌配方 1.5mm極細天然豆腐砂，將會是每個貓家庭都愛用的豆腐砂。,zeczec",18 天,2022/11/20 00:00 – 2023/01/20 23:59,2022/11/20 00:00:00,2023/01/20 23:59:00,
【日本Lupilina】🔥 嘖嘖獨家！超實用長皮夾！🔥｜日本空運｜限量商品｜提早達標，提早備貨！,力齊資訊有限公司,12420,2480,https://www.zeczec.com/projects/liqi,"【日本 Lupilina 長皮夾】▲紙張收據、零錢，自動分類▲真皮牛皮，耐摩擦、耐髒、耐濕氣▲內裡收納空間超大、顏色多達14種▲,zeczec", 16 小時,2022/11/30 12:00 – 2023/01/04 02:00,2022/11/30 12:00:00,2023/01/04 02:00:00,
KingPro桌上型小膠囊涼暖兩用風扇 節能省電｜快速溫暖｜低噪不打擾｜安全一把罩 四季皆宜!,e世健康生活館,13500,2580,https://www.zeczec.com/projects/kingpro,"所有冷暖風機都偏笨重大台，通常一落居家就不易再搬動，KingPro桌上型小膠囊涼暖兩用風扇,小巧便攜，不佔空間‧一台暖夠整個冬天。,zeczec",23 天,2022/12/23 12:00 – 2023/01/25 23:59,2022/12/23 12:00:00,2023/01/25 23:59:00,
Sweeney思薇妮｜『青春煥活液』嫩白色澤/清新除菌｜一瓶給您最深層的呵護,sweeney,0,1788,https://www.zeczec.com/projects/sweeney,"對於美的追求，不止息，而我們將喚醒妳最深層的細胞活化，自信、非凡。,zeczec",71 天,2022/11/24 14:40 – 2023/03/15 00:00,2022/11/24 14:40:00,2023/03/15 00:00:00,
木製三層天字架｜3-tier Trapezoid Wood Shelf,八零二一設計,0,4960,https://www.zeczec.com/projects/woodshelf,"讓美好的露營時光，快樂加倍。從天字架到布袋，100% 台灣手工製造。,zeczec",38 天,2022/12/12 12:00 – 2023/02/09 23:59,2022/12/12 12:00:00,2023/02/09 23:59:00,
FABULOUS香氛藝術｜擴香花精靈：天然香氣與品味結合的生活藝術,FABULOUS香氛藝術,7740,2280,https://www.zeczec.com/projects/fabulous,"用香氛創造美好的生活，兼具流線型與時尚的設計，喚醒您的感官及美好的記憶,zeczec",38 天,2022/12/15 12:00 – 2023/02/09 23:59,2022/12/15 12:00:00,2023/02/09 23:59:00,
新春品御茶 兔年享圓滿｜送出您的心意,吉品香茗茶,3196,799,https://www.zeczec.com/projects/newyeargiftbox,"2023豐收兔團圓禮 盛裝年節獻禮🎁將暖心融於茶香裡,zeczec",14 天,2022/12/28 18:00 – 2023/01/16 23:59,2022/12/28 18:00:00,2023/01/16 23:59:00,✅
