【墊墊五錢】好運杯墊｜「實用」的好運擺飾,https://www.zeczec.com/projects/Lucky-Coaster,暫定 TBD,https://www.zeczec.com/users/tbd,116%,"NT$103,237","目標 NT$88,888",49,7 天,2022/01/25 11:00 – 2022/03/24 02:00,2022/01/25 11:00:00,2022/03/24 02:00:00
【Norinori 橫式長條網眼焚火台 】日本三個月熱銷 500台，輕量、耐重、耐久，讓您的戶外生活更有趣！,https://www.zeczec.com/projects/norinori-2022,Fabridge,https://www.zeczec.com/users/fabridge,26%,"NT$26,798","目標 NT$100,000",3,5 天,2022/01/21 12:00 – 2022/03/21 23:59,2022/01/21 12:00:00,2022/03/21 23:59:00
【霹靂喵-武林貓大會】霹靂布袋戲貓貓手指偶公仔｜整個武林都在你的手中！,https://www.zeczec.com/projects/PILI-Meow-Cat-Fight-Championship,Too Cheap Art,https://www.zeczec.com/users/too-cheap-art,170%,"NT$341,420","目標 NT$200,000",249, 14 小時,2022/01/20 21:00 – 2022/03/17 23:59,2022/01/20 21:00:00,2022/03/17 23:59:00
【圖爾生活 Tours Daily｜紅琉璃 晶藝求精聯名禮盒】將溫補滴雞精倒入匠人手工雙層玻璃杯中，讓此時此刻更貼近你的美好心意！,https://www.zeczec.com/projects/ToursDaily_Gift,圖爾生活 Tours Daily,https://www.zeczec.com/users/toursdaily,104%,"NT$2,600","目標 NT$2,500",1,15 天,2022/01/20 20:30 – 2022/03/31 23:59,2022/01/20 20:30:00,2022/03/31 23:59:00
〈Trusonus TE-03｜你的翻譯機也是藍牙耳機〉翻譯 101種語言 43 種語系，翻譯超順暢！,https://www.zeczec.com/projects/trusonus-te-03-101-43,Trusonus Taiwan,https://www.zeczec.com/users/trusonus-taiwan,"5,398%","NT$539,891","目標 NT$10,000",175,12 天,2022/01/20 12:00 – 2022/03/29 02:00,2022/01/20 12:00:00,2022/03/29 02:00:00
｢Z Coat 秒開風雨衣｣ 一秒打開、兩步著裝、三折自體收納/不只是雨衣，也是時尚單品!,https://www.zeczec.com/projects/z-coat,HILLI ,https://www.zeczec.com/users/lin-wen-qian--2,"12,140%","NT$3,642,044","目標 NT$30,000",1650, 16 小時,2022/01/11 20:00 – 2022/03/18 02:00,2022/01/11 20:00:00,2022/03/18 02:00:00
Haier 海爾全淨化海豚瞬熱淨水器 | 滴滴純淨，自在暖心,https://www.zeczec.com/projects/haierwd252b,Haier Taiwan,https://www.zeczec.com/users/haiertaiwan,"4,422%","NT$4,422,052","目標 NT$100,000",615,,2022/01/11 12:00 – 2022/03/16 02:00,2022/01/11 12:00:00,2022/03/16 02:00:00
幼兒動力積木教育套裝 ─ STEAM人才從幼兒培養,https://www.zeczec.com/projects/CHANARTOY2,昌兒,https://www.zeczec.com/users/chanar,899%,"NT$449,849","目標 NT$50,000",214,15 天,2022/01/11 11:00 – 2022/03/31 23:59,2022/01/11 11:00:00,2022/03/31 23:59:00
【椅研室 Chair Lab 6D人體工學椅】韓國製 | 全網格人體工學椅 CP 值最佳首選 !,https://www.zeczec.com/projects/chairlab-6d,Chair Lab 椅研室,https://www.zeczec.com/users/chairlab,"2,119%","NT$1,271,600","目標 NT$60,000",163, 16 小時,2022/01/06 12:00 – 2022/03/18 02:00,2022/01/06 12:00:00,2022/03/18 02:00:00
【世界第一款｜馬克杯專用濾杯】 手沖的小確幸，重新體會咖啡原淬，隨時來杯好咖啡！,https://www.zeczec.com/projects/zenclassic-porous-ceramic,Zenclassic戀克西,https://www.zeczec.com/users/zenclassic1911,"2,139%","NT$359,490","目標 NT$16,800",367,6 天,2022/01/05 12:00 – 2022/03/23 02:00,2022/01/05 12:00:00,2022/03/23 02:00:00
